experiment_id,split_id,fold_id,method_id,operating_point,source_condition,input_view,model_unit_id,source_model_unit_id,model_id,is_exact_reuse,opaque_id,decision,logical_state,model_status,manual_semantic_review,current_field_semantics,scientific_independent_stage_key,model_stage_link_key,prediction_ref,input_cache_ref,triggered_clause_ids,status,field_n,literal_explanation_status,error
R05_PRIMARY,LOEO-v1,LOEO-v1-03,FINITE_IP_DNF2,OP05,SRC-111,core,R05_PRIMARY__LOEO-v1-03__FINITE_IP_DNF2__OP05__SRC-111__core,R05_PRIMARY__LOEO-v1-03__FINITE_IP_DNF2__OP05__SRC-111__core,r03-96c94a6f68d5eef8a424d53a,False,sample-53e4d70e4dfe4f868129e5283b6cb8e8,NO_ALERT,F,FITTED,NOT_REVIEWED,NOT_REVIEWED_ORIGINAL_MEASUREMENT_MANUAL_CHECK,sample-53e4d70e4dfe4f868129e5283b6cb8e8,r03-96c94a6f68d5eef8a424d53a:sample-53e4d70e4dfe4f868129e5283b6cb8e8,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R05_primary/dispatch/jobs/R05_PRIMARY__LOEO-v1-03__FINITE_IP_DNF2__OP05__SRC-111__core/predictions.jsonl,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-53e4d70e4dfe4f868129e5283b6cb8e8.json,[],PASS_LITERAL_AND_CURRENT_CACHE_CONSISTENCY,3,PROGRAMMATICALLY_CHECKED,null
R05_PRIMARY,LOEO-v1,LOEO-v1-03,FINITE_IP_DNF2,OP05,SRC-111,core,R05_PRIMARY__LOEO-v1-03__FINITE_IP_DNF2__OP05__SRC-111__core,R05_PRIMARY__LOEO-v1-03__FINITE_IP_DNF2__OP05__SRC-111__core,r03-96c94a6f68d5eef8a424d53a,False,sample-553b14ec49be40659ece8416d63fd8a3,NO_ALERT,F,FITTED,NOT_REVIEWED,NOT_REVIEWED_ORIGINAL_MEASUREMENT_MANUAL_CHECK,sample-553b14ec49be40659ece8416d63fd8a3,r03-96c94a6f68d5eef8a424d53a:sample-553b14ec49be40659ece8416d63fd8a3,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R05_primary/dispatch/jobs/R05_PRIMARY__LOEO-v1-03__FINITE_IP_DNF2__OP05__SRC-111__core/predictions.jsonl,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-553b14ec49be40659ece8416d63fd8a3.json,[],PASS_LITERAL_AND_CURRENT_CACHE_CONSISTENCY,3,PROGRAMMATICALLY_CHECKED,null
R05_PRIMARY,LOEO-v1,LOEO-v1-03,FINITE_IP_DNF2,OP05,SRC-111,core,R05_PRIMARY__LOEO-v1-03__FINITE_IP_DNF2__OP05__SRC-111__core,R05_PRIMARY__LOEO-v1-03__FINITE_IP_DNF2__OP05__SRC-111__core,r03-96c94a6f68d5eef8a424d53a,False,sample-567ce779af7149d1a24cfcf53709f8ec,NO_ALERT,F,FITTED,NOT_REVIEWED,NOT_REVIEWED_ORIGINAL_MEASUREMENT_MANUAL_CHECK,sample-567ce779af7149d1a24cfcf53709f8ec,r03-96c94a6f68d5eef8a424d53a:sample-567ce779af7149d1a24cfcf53709f8ec,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R05_primary/dispatch/jobs/R05_PRIMARY__LOEO-v1-03__FINITE_IP_DNF2__OP05__SRC-111__core/predictions.jsonl,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-567ce779af7149d1a24cfcf53709f8ec.json,[],PASS_LITERAL_AND_CURRENT_CACHE_CONSISTENCY,3,PROGRAMMATICALLY_CHECKED,null
R05_PRIMARY,LOEO-v1,LOEO-v1-03,FINITE_IP_DNF2,OP05,SRC-111,core,R05_PRIMARY__LOEO-v1-03__FINITE_IP_DNF2__OP05__SRC-111__core,R05_PRIMARY__LOEO-v1-03__FINITE_IP_DNF2__OP05__SRC-111__core,r03-96c94a6f68d5eef8a424d53a,False,sample-569dca4df02d40d8af6395bcdd0b1e10,MANIPULATION_ALERT,T,FITTED,NOT_REVIEWED,NOT_REVIEWED_ORIGINAL_MEASUREMENT_MANUAL_CHECK,sample-569dca4df02d40d8af6395bcdd0b1e10,r03-96c94a6f68d5eef8a424d53a:sample-569dca4df02d40d8af6395bcdd0b1e10,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R05_primary/dispatch/jobs/R05_PRIMARY__LOEO-v1-03__FINITE_IP_DNF2__OP05__SRC-111__core/predictions.jsonl,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-569dca4df02d40d8af6395bcdd0b1e10.json,"[""DEVIATION:OFFDER-UA-001:POSITIVE""]",PASS_LITERAL_AND_CURRENT_CACHE_CONSISTENCY,3,PROGRAMMATICALLY_CHECKED,null
R05_PRIMARY,LOEO-v1,LOEO-v1-03,FINITE_IP_DNF2,OP05,SRC-111,core,R05_PRIMARY__LOEO-v1-03__FINITE_IP_DNF2__OP05__SRC-111__core,R05_PRIMARY__LOEO-v1-03__FINITE_IP_DNF2__OP05__SRC-111__core,r03-96c94a6f68d5eef8a424d53a,False,sample-678aaf20ab67499ba77f06901a6df332,MANIPULATION_ALERT,T,FITTED,NOT_REVIEWED,NOT_REVIEWED_ORIGINAL_MEASUREMENT_MANUAL_CHECK,sample-678aaf20ab67499ba77f06901a6df332,r03-96c94a6f68d5eef8a424d53a:sample-678aaf20ab67499ba77f06901a6df332,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R05_primary/dispatch/jobs/R05_PRIMARY__LOEO-v1-03__FINITE_IP_DNF2__OP05__SRC-111__core/predictions.jsonl,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-678aaf20ab67499ba77f06901a6df332.json,"[""DEVIATION:OFFDER-UA-001:POSITIVE""]",PASS_LITERAL_AND_CURRENT_CACHE_CONSISTENCY,3,PROGRAMMATICALLY_CHECKED,null
R05_PRIMARY,LOEO-v1,LOEO-v1-03,FINITE_IP_DNF2,OP05,SRC-111,core,R05_PRIMARY__LOEO-v1-03__FINITE_IP_DNF2__OP05__SRC-111__core,R05_PRIMARY__LOEO-v1-03__FINITE_IP_DNF2__OP05__SRC-111__core,r03-96c94a6f68d5eef8a424d53a,False,sample-698f3fcbada2411da6d5ef701a65b419,NO_ALERT,F,FITTED,NOT_REVIEWED,NOT_REVIEWED_ORIGINAL_MEASUREMENT_MANUAL_CHECK,sample-698f3fcbada2411da6d5ef701a65b419,r03-96c94a6f68d5eef8a424d53a:sample-698f3fcbada2411da6d5ef701a65b419,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R05_primary/dispatch/jobs/R05_PRIMARY__LOEO-v1-03__FINITE_IP_DNF2__OP05__SRC-111__core/predictions.jsonl,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-698f3fcbada2411da6d5ef701a65b419.json,[],PASS_LITERAL_AND_CURRENT_CACHE_CONSISTENCY,3,PROGRAMMATICALLY_CHECKED,null
R05_PRIMARY,LOEO-v1,LOEO-v1-03,FINITE_IP_DNF2,OP05,SRC-111,core,R05_PRIMARY__LOEO-v1-03__FINITE_IP_DNF2__OP05__SRC-111__core,R05_PRIMARY__LOEO-v1-03__FINITE_IP_DNF2__OP05__SRC-111__core,r03-96c94a6f68d5eef8a424d53a,False,sample-6a341947642e46518bd9da1ac2d500e3,NO_ALERT,F,FITTED,NOT_REVIEWED,NOT_REVIEWED_ORIGINAL_MEASUREMENT_MANUAL_CHECK,sample-6a341947642e46518bd9da1ac2d500e3,r03-96c94a6f68d5eef8a424d53a:sample-6a341947642e46518bd9da1ac2d500e3,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R05_primary/dispatch/jobs/R05_PRIMARY__LOEO-v1-03__FINITE_IP_DNF2__OP05__SRC-111__core/predictions.jsonl,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-6a341947642e46518bd9da1ac2d500e3.json,[],PASS_LITERAL_AND_CURRENT_CACHE_CONSISTENCY,3,PROGRAMMATICALLY_CHECKED,null
R05_PRIMARY,LOEO-v1,LOEO-v1-03,FINITE_IP_DNF2,OP05,SRC-111,core,R05_PRIMARY__LOEO-v1-03__FINITE_IP_DNF2__OP05__SRC-111__core,R05_PRIMARY__LOEO-v1-03__FINITE_IP_DNF2__OP05__SRC-111__core,r03-96c94a6f68d5eef8a424d53a,False,sample-6bc9a1548eef44308772c957fa7a95fa,NO_ALERT,F,FITTED,NOT_REVIEWED,NOT_REVIEWED_ORIGINAL_MEASUREMENT_MANUAL_CHECK,sample-6bc9a1548eef44308772c957fa7a95fa,r03-96c94a6f68d5eef8a424d53a:sample-6bc9a1548eef44308772c957fa7a95fa,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R05_primary/dispatch/jobs/R05_PRIMARY__LOEO-v1-03__FINITE_IP_DNF2__OP05__SRC-111__core/predictions.jsonl,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-6bc9a1548eef44308772c957fa7a95fa.json,[],PASS_LITERAL_AND_CURRENT_CACHE_CONSISTENCY,3,PROGRAMMATICALLY_CHECKED,null
R05_PRIMARY,LOEO-v1,LOEO-v1-03,FINITE_IP_DNF2,OP05,SRC-111,core,R05_PRIMARY__LOEO-v1-03__FINITE_IP_DNF2__OP05__SRC-111__core,R05_PRIMARY__LOEO-v1-03__FINITE_IP_DNF2__OP05__SRC-111__core,r03-96c94a6f68d5eef8a424d53a,False,sample-6c691e924c5d4061bd2e3ad3ce89efbb,NO_ALERT,F,FITTED,NOT_REVIEWED,NOT_REVIEWED_ORIGINAL_MEASUREMENT_MANUAL_CHECK,sample-6c691e924c5d4061bd2e3ad3ce89efbb,r03-96c94a6f68d5eef8a424d53a:sample-6c691e924c5d4061bd2e3ad3ce89efbb,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R05_primary/dispatch/jobs/R05_PRIMARY__LOEO-v1-03__FINITE_IP_DNF2__OP05__SRC-111__core/predictions.jsonl,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-6c691e924c5d4061bd2e3ad3ce89efbb.json,[],PASS_LITERAL_AND_CURRENT_CACHE_CONSISTENCY,3,PROGRAMMATICALLY_CHECKED,null
R05_PRIMARY,LOEO-v1,LOEO-v1-03,FINITE_IP_DNF2,OP05,SRC-111,core,R05_PRIMARY__LOEO-v1-03__FINITE_IP_DNF2__OP05__SRC-111__core,R05_PRIMARY__LOEO-v1-03__FINITE_IP_DNF2__OP05__SRC-111__core,r03-96c94a6f68d5eef8a424d53a,False,sample-6c720df2cc004cddb7d6dfb1a40b4511,NO_ALERT,F,FITTED,NOT_REVIEWED,NOT_REVIEWED_ORIGINAL_MEASUREMENT_MANUAL_CHECK,sample-6c720df2cc004cddb7d6dfb1a40b4511,r03-96c94a6f68d5eef8a424d53a:sample-6c720df2cc004cddb7d6dfb1a40b4511,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R05_primary/dispatch/jobs/R05_PRIMARY__LOEO-v1-03__FINITE_IP_DNF2__OP05__SRC-111__core/predictions.jsonl,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-6c720df2cc004cddb7d6dfb1a40b4511.json,[],PASS_LITERAL_AND_CURRENT_CACHE_CONSISTENCY,3,PROGRAMMATICALLY_CHECKED,null
R05_PRIMARY,LOEO-v1,LOEO-v1-03,FINITE_IP_DNF2,OP05,SRC-111,core,R05_PRIMARY__LOEO-v1-03__FINITE_IP_DNF2__OP05__SRC-111__core,R05_PRIMARY__LOEO-v1-03__FINITE_IP_DNF2__OP05__SRC-111__core,r03-96c94a6f68d5eef8a424d53a,False,sample-6ccca997f7544e0ab15164d4d9f4ff7e,NO_ALERT,F,FITTED,NOT_REVIEWED,NOT_REVIEWED_ORIGINAL_MEASUREMENT_MANUAL_CHECK,sample-6ccca997f7544e0ab15164d4d9f4ff7e,r03-96c94a6f68d5eef8a424d53a:sample-6ccca997f7544e0ab15164d4d9f4ff7e,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R05_primary/dispatch/jobs/R05_PRIMARY__LOEO-v1-03__FINITE_IP_DNF2__OP05__SRC-111__core/predictions.jsonl,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-6ccca997f7544e0ab15164d4d9f4ff7e.json,[],PASS_LITERAL_AND_CURRENT_CACHE_CONSISTENCY,3,PROGRAMMATICALLY_CHECKED,null
R05_PRIMARY,LOEO-v1,LOEO-v1-03,FINITE_IP_DNF2,OP05,SRC-111,core,R05_PRIMARY__LOEO-v1-03__FINITE_IP_DNF2__OP05__SRC-111__core,R05_PRIMARY__LOEO-v1-03__FINITE_IP_DNF2__OP05__SRC-111__core,r03-96c94a6f68d5eef8a424d53a,False,sample-6d40e867146642de955768a0ed8200b3,NO_ALERT,F,FITTED,NOT_REVIEWED,NOT_REVIEWED_ORIGINAL_MEASUREMENT_MANUAL_CHECK,sample-6d40e867146642de955768a0ed8200b3,r03-96c94a6f68d5eef8a424d53a:sample-6d40e867146642de955768a0ed8200b3,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R05_primary/dispatch/jobs/R05_PRIMARY__LOEO-v1-03__FINITE_IP_DNF2__OP05__SRC-111__core/predictions.jsonl,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-6d40e867146642de955768a0ed8200b3.json,[],PASS_LITERAL_AND_CURRENT_CACHE_CONSISTENCY,3,PROGRAMMATICALLY_CHECKED,null
R05_PRIMARY,LOEO-v1,LOEO-v1-03,FINITE_IP_DNF2,OP05,SRC-111,core,R05_PRIMARY__LOEO-v1-03__FINITE_IP_DNF2__OP05__SRC-111__core,R05_PRIMARY__LOEO-v1-03__FINITE_IP_DNF2__OP05__SRC-111__core,r03-96c94a6f68d5eef8a424d53a,False,sample-6df292cd3ed64e1b97aef9bb1600e21b,MANIPULATION_ALERT,T,FITTED,NOT_REVIEWED,NOT_REVIEWED_ORIGINAL_MEASUREMENT_MANUAL_CHECK,sample-6df292cd3ed64e1b97aef9bb1600e21b,r03-96c94a6f68d5eef8a424d53a:sample-6df292cd3ed64e1b97aef9bb1600e21b,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R05_primary/dispatch/jobs/R05_PRIMARY__LOEO-v1-03__FINITE_IP_DNF2__OP05__SRC-111__core/predictions.jsonl,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-6df292cd3ed64e1b97aef9bb1600e21b.json,"[""DEVIATION:OFFDER-UA-001:POSITIVE""]",PASS_LITERAL_AND_CURRENT_CACHE_CONSISTENCY,3,PROGRAMMATICALLY_CHECKED,null
R05_PRIMARY,LOEO-v1,LOEO-v1-03,FINITE_IP_DNF2,OP05,SRC-111,core,R05_PRIMARY__LOEO-v1-03__FINITE_IP_DNF2__OP05__SRC-111__core,R05_PRIMARY__LOEO-v1-03__FINITE_IP_DNF2__OP05__SRC-111__core,r03-96c94a6f68d5eef8a424d53a,False,sample-6e5928800d93420cbd0f4fdeff9f2c56,NO_ALERT,F,FITTED,NOT_REVIEWED,NOT_REVIEWED_ORIGINAL_MEASUREMENT_MANUAL_CHECK,sample-6e5928800d93420cbd0f4fdeff9f2c56,r03-96c94a6f68d5eef8a424d53a:sample-6e5928800d93420cbd0f4fdeff9f2c56,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R05_primary/dispatch/jobs/R05_PRIMARY__LOEO-v1-03__FINITE_IP_DNF2__OP05__SRC-111__core/predictions.jsonl,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-6e5928800d93420cbd0f4fdeff9f2c56.json,[],PASS_LITERAL_AND_CURRENT_CACHE_CONSISTENCY,3,PROGRAMMATICALLY_CHECKED,null
R05_PRIMARY,LOEO-v1,LOEO-v1-03,FINITE_IP_DNF2,OP05,SRC-111,core,R05_PRIMARY__LOEO-v1-03__FINITE_IP_DNF2__OP05__SRC-111__core,R05_PRIMARY__LOEO-v1-03__FINITE_IP_DNF2__OP05__SRC-111__core,r03-96c94a6f68d5eef8a424d53a,False,sample-709b05cd6edc4e17af59ca92ee4ba609,NO_ALERT,F,FITTED,NOT_REVIEWED,NOT_REVIEWED_ORIGINAL_MEASUREMENT_MANUAL_CHECK,sample-709b05cd6edc4e17af59ca92ee4ba609,r03-96c94a6f68d5eef8a424d53a:sample-709b05cd6edc4e17af59ca92ee4ba609,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R05_primary/dispatch/jobs/R05_PRIMARY__LOEO-v1-03__FINITE_IP_DNF2__OP05__SRC-111__core/predictions.jsonl,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-709b05cd6edc4e17af59ca92ee4ba609.json,[],PASS_LITERAL_AND_CURRENT_CACHE_CONSISTENCY,3,PROGRAMMATICALLY_CHECKED,null
R05_PRIMARY,LOEO-v1,LOEO-v1-03,FINITE_IP_DNF2,OP05,SRC-111,core,R05_PRIMARY__LOEO-v1-03__FINITE_IP_DNF2__OP05__SRC-111__core,R05_PRIMARY__LOEO-v1-03__FINITE_IP_DNF2__OP05__SRC-111__core,r03-96c94a6f68d5eef8a424d53a,False,sample-709e3db2a8c445b6a0a13a11ca21fbff,NO_ALERT,F,FITTED,NOT_REVIEWED,NOT_REVIEWED_ORIGINAL_MEASUREMENT_MANUAL_CHECK,sample-709e3db2a8c445b6a0a13a11ca21fbff,r03-96c94a6f68d5eef8a424d53a:sample-709e3db2a8c445b6a0a13a11ca21fbff,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R05_primary/dispatch/jobs/R05_PRIMARY__LOEO-v1-03__FINITE_IP_DNF2__OP05__SRC-111__core/predictions.jsonl,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-709e3db2a8c445b6a0a13a11ca21fbff.json,[],PASS_LITERAL_AND_CURRENT_CACHE_CONSISTENCY,3,PROGRAMMATICALLY_CHECKED,null
R05_PRIMARY,LOEO-v1,LOEO-v1-03,FINITE_IP_DNF2,OP05,SRC-111,core,R05_PRIMARY__LOEO-v1-03__FINITE_IP_DNF2__OP05__SRC-111__core,R05_PRIMARY__LOEO-v1-03__FINITE_IP_DNF2__OP05__SRC-111__core,r03-96c94a6f68d5eef8a424d53a,False,sample-716409916f504b1ab6d5e34eb76b552d,NO_ALERT,F,FITTED,NOT_REVIEWED,NOT_REVIEWED_ORIGINAL_MEASUREMENT_MANUAL_CHECK,sample-716409916f504b1ab6d5e34eb76b552d,r03-96c94a6f68d5eef8a424d53a:sample-716409916f504b1ab6d5e34eb76b552d,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R05_primary/dispatch/jobs/R05_PRIMARY__LOEO-v1-03__FINITE_IP_DNF2__OP05__SRC-111__core/predictions.jsonl,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-716409916f504b1ab6d5e34eb76b552d.json,[],PASS_LITERAL_AND_CURRENT_CACHE_CONSISTENCY,3,PROGRAMMATICALLY_CHECKED,null
R05_PRIMARY,LOEO-v1,LOEO-v1-03,FINITE_IP_DNF2,OP05,SRC-111,core,R05_PRIMARY__LOEO-v1-03__FINITE_IP_DNF2__OP05__SRC-111__core,R05_PRIMARY__LOEO-v1-03__FINITE_IP_DNF2__OP05__SRC-111__core,r03-96c94a6f68d5eef8a424d53a,False,sample-723b37c8a1b74099a672ec008ad6a65b,NO_ALERT,F,FITTED,NOT_REVIEWED,NOT_REVIEWED_ORIGINAL_MEASUREMENT_MANUAL_CHECK,sample-723b37c8a1b74099a672ec008ad6a65b,r03-96c94a6f68d5eef8a424d53a:sample-723b37c8a1b74099a672ec008ad6a65b,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R05_primary/dispatch/jobs/R05_PRIMARY__LOEO-v1-03__FINITE_IP_DNF2__OP05__SRC-111__core/predictions.jsonl,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-723b37c8a1b74099a672ec008ad6a65b.json,[],PASS_LITERAL_AND_CURRENT_CACHE_CONSISTENCY,3,PROGRAMMATICALLY_CHECKED,null
R05_PRIMARY,LOEO-v1,LOEO-v1-03,FINITE_IP_DNF2,OP05,SRC-111,core,R05_PRIMARY__LOEO-v1-03__FINITE_IP_DNF2__OP05__SRC-111__core,R05_PRIMARY__LOEO-v1-03__FINITE_IP_DNF2__OP05__SRC-111__core,r03-96c94a6f68d5eef8a424d53a,False,sample-72f23290c2ce4bb7a649f50755488792,NO_ALERT,F,FITTED,NOT_REVIEWED,NOT_REVIEWED_ORIGINAL_MEASUREMENT_MANUAL_CHECK,sample-72f23290c2ce4bb7a649f50755488792,r03-96c94a6f68d5eef8a424d53a:sample-72f23290c2ce4bb7a649f50755488792,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R05_primary/dispatch/jobs/R05_PRIMARY__LOEO-v1-03__FINITE_IP_DNF2__OP05__SRC-111__core/predictions.jsonl,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-72f23290c2ce4bb7a649f50755488792.json,[],PASS_LITERAL_AND_CURRENT_CACHE_CONSISTENCY,3,PROGRAMMATICALLY_CHECKED,null
R05_PRIMARY,LOEO-v1,LOEO-v1-03,FINITE_IP_DNF2,OP05,SRC-111,core,R05_PRIMARY__LOEO-v1-03__FINITE_IP_DNF2__OP05__SRC-111__core,R05_PRIMARY__LOEO-v1-03__FINITE_IP_DNF2__OP05__SRC-111__core,r03-96c94a6f68d5eef8a424d53a,False,sample-732f8493f58347918c2c98b817b6aecb,NO_ALERT,F,FITTED,NOT_REVIEWED,NOT_REVIEWED_ORIGINAL_MEASUREMENT_MANUAL_CHECK,sample-732f8493f58347918c2c98b817b6aecb,r03-96c94a6f68d5eef8a424d53a:sample-732f8493f58347918c2c98b817b6aecb,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R05_primary/dispatch/jobs/R05_PRIMARY__LOEO-v1-03__FINITE_IP_DNF2__OP05__SRC-111__core/predictions.jsonl,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-732f8493f58347918c2c98b817b6aecb.json,[],PASS_LITERAL_AND_CURRENT_CACHE_CONSISTENCY,3,PROGRAMMATICALLY_CHECKED,null
R05_PRIMARY,LOEO-v1,LOEO-v1-03,FINITE_IP_DNF2,OP05,SRC-111,core,R05_PRIMARY__LOEO-v1-03__FINITE_IP_DNF2__OP05__SRC-111__core,R05_PRIMARY__LOEO-v1-03__FINITE_IP_DNF2__OP05__SRC-111__core,r03-96c94a6f68d5eef8a424d53a,False,sample-75266321279f40198bc7fb5e0403441c,NO_ALERT,F,FITTED,NOT_REVIEWED,NOT_REVIEWED_ORIGINAL_MEASUREMENT_MANUAL_CHECK,sample-75266321279f40198bc7fb5e0403441c,r03-96c94a6f68d5eef8a424d53a:sample-75266321279f40198bc7fb5e0403441c,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R05_primary/dispatch/jobs/R05_PRIMARY__LOEO-v1-03__FINITE_IP_DNF2__OP05__SRC-111__core/predictions.jsonl,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-75266321279f40198bc7fb5e0403441c.json,[],PASS_LITERAL_AND_CURRENT_CACHE_CONSISTENCY,3,PROGRAMMATICALLY_CHECKED,null
R05_PRIMARY,LOEO-v1,LOEO-v1-03,FINITE_IP_DNF2,OP05,SRC-111,core,R05_PRIMARY__LOEO-v1-03__FINITE_IP_DNF2__OP05__SRC-111__core,R05_PRIMARY__LOEO-v1-03__FINITE_IP_DNF2__OP05__SRC-111__core,r03-96c94a6f68d5eef8a424d53a,False,sample-7694b66eb50542b197e217196bb1b41c,NO_ALERT,F,FITTED,NOT_REVIEWED,NOT_REVIEWED_ORIGINAL_MEASUREMENT_MANUAL_CHECK,sample-7694b66eb50542b197e217196bb1b41c,r03-96c94a6f68d5eef8a424d53a:sample-7694b66eb50542b197e217196bb1b41c,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R05_primary/dispatch/jobs/R05_PRIMARY__LOEO-v1-03__FINITE_IP_DNF2__OP05__SRC-111__core/predictions.jsonl,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-7694b66eb50542b197e217196bb1b41c.json,[],PASS_LITERAL_AND_CURRENT_CACHE_CONSISTENCY,3,PROGRAMMATICALLY_CHECKED,null
