boolean_only_ns,cached_input_read_parse_ns,command,decision,error,explanation_only_ns,fixed_feature_conversion_ns,fold_id,input_ref,input_view,ipc_request_response_inclusive_ns,kind,logical_state,method_id,model_id,opaque_id,operating_point,pass_number,phase,pid,predict_including_explanation_and_model_integrity_ns,prediction_serialization_ns,record_role,sample_inclusive_ns,semantic_sha256,semantic_verification_ns,separate_boolean_explanation_status,sequence,source_condition,status,utc
null,101458,PREDICT,NO_ALERT,null,null,194875,LOEO-v1-03,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-94e96649664e4315b2b3069a565edff8.json,core,442375,SAMPLE,F,GREEDY_OR,r03-016f41d7f421b218512d7262,sample-94e96649664e4315b2b3069a565edff8,OP05,1,TIMED,14989,77333,19000,BENCHMARK_ONLY,400708,b1bd858753e9e63bba2dcb64e3b7c72fc0a4b574fd23d86a7ee41194bea40e0d,3459,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,417,SRC-111,MATCH,2026-09-24T16:24:43.337000+00:00
null,144291,PREDICT,MANIPULATION_ALERT,null,null,65625,LOEO-v1-03,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-957b571ca6cb4100b4587222d97744e8.json,core,330333,SAMPLE,T,GREEDY_OR,r03-016f41d7f421b218512d7262,sample-957b571ca6cb4100b4587222d97744e8,OP05,1,TIMED,14989,60083,12000,BENCHMARK_ONLY,287042,c5247f9006c079bc9b80f8730b399ce6e5c277c4348ad0ddd14f3a76934d6c60,2041,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,418,SRC-111,MATCH,2026-09-24T16:24:43.337468+00:00
null,121625,PREDICT,MANIPULATION_ALERT,null,null,78292,LOEO-v1-02,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-97a26777a752437a93cd8c4ec3c25125.json,core,371792,SAMPLE,T,GREEDY_OR,r03-473f47463b00eb7aea74f493,sample-97a26777a752437a93cd8c4ec3c25125,OP05,1,TIMED,14988,100125,15333,BENCHMARK_ONLY,322250,4091fad7f9bf7b9f7aa86be9961a04f3bb381e439b9e1504946f44a251761c2b,3375,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,419,SRC-111,MATCH,2026-09-24T16:24:43.337816+00:00
null,98709,PREDICT,NO_ALERT,null,null,59083,LOEO-v1-03,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-97a44bd0a47740cb92ba37c8c53c4fb7.json,core,268625,SAMPLE,F,GREEDY_OR,r03-016f41d7f421b218512d7262,sample-97a44bd0a47740cb92ba37c8c53c4fb7,OP05,1,TIMED,14989,57208,11583,BENCHMARK_ONLY,231542,1925822d9f1a2c0c2161bf8b49440c76b8aafadeea78b36a05579065673c8bda,1875,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,420,SRC-111,MATCH,2026-09-24T16:24:43.338196+00:00
null,88542,PREDICT,NO_ALERT,null,null,53833,LOEO-v1-03,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-97b5267853884c94bf4a362291c70a87.json,core,244042,SAMPLE,F,GREEDY_OR,r03-016f41d7f421b218512d7262,sample-97b5267853884c94bf4a362291c70a87,OP05,1,TIMED,14989,53041,10958,BENCHMARK_ONLY,210458,0c862579007515b83b00835603c8949a126a764c90c615f7c19c586ba68c78f5,1333,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,421,SRC-111,MATCH,2026-09-24T16:24:43.338480+00:00
null,85917,PREDICT,NO_ALERT,null,null,53541,LOEO-v1-03,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-98ab789081954ff492761392584cf081.json,core,237209,SAMPLE,F,GREEDY_OR,r03-016f41d7f421b218512d7262,sample-98ab789081954ff492761392584cf081,OP05,1,TIMED,14989,52416,10791,BENCHMARK_ONLY,206625,b9d6deb525d91104f50b44884da8ff947ffd6d9a7381e3b27ae3b687743f230a,1250,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,422,SRC-111,MATCH,2026-09-24T16:24:43.338734+00:00
null,84209,PREDICT,NO_ALERT,null,null,54500,LOEO-v1-03,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-98f34a3e8c714756b25747a6de53e8d3.json,core,235167,SAMPLE,F,GREEDY_OR,r03-016f41d7f421b218512d7262,sample-98f34a3e8c714756b25747a6de53e8d3,OP05,1,TIMED,14989,51416,11250,BENCHMARK_ONLY,205208,7f38214dc4f7a0ce504d3d33832c5f27658aeac3b26e5a9ef907db1a65d543ef,1291,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,423,SRC-111,MATCH,2026-09-24T16:24:43.338983+00:00
null,111833,PREDICT,NO_ALERT,null,null,62125,LOEO-v1-02,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-99be81ac75a14cadb445bf46c644773a.json,core,313542,SAMPLE,F,GREEDY_OR,r03-473f47463b00eb7aea74f493,sample-99be81ac75a14cadb445bf46c644773a,OP05,1,TIMED,14988,80958,13167,BENCHMARK_ONLY,273250,d8961ebe230b2ae0d4f8edfa91dddbd3f37233e29984df0849037b8b08d6d44f,2125,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,424,SRC-111,MATCH,2026-09-24T16:24:43.339237+00:00
null,85125,PREDICT,NO_ALERT,null,null,55709,LOEO-v1-03,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-9b52b2ee157c430d9d6d65e68f69d56a.json,core,243000,SAMPLE,F,GREEDY_OR,r03-016f41d7f421b218512d7262,sample-9b52b2ee157c430d9d6d65e68f69d56a,OP05,1,TIMED,14989,53000,11333,BENCHMARK_ONLY,209250,71e9d45dbb17f812006e760044cd376e034128156b35682a6addb402d5f4833f,1542,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,425,SRC-111,MATCH,2026-09-24T16:24:43.339559+00:00
null,104167,PREDICT,NO_ALERT,null,null,52167,LOEO-v1-03,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-9e491ec4e8404d29a705c28e8c207a7b.json,core,253208,SAMPLE,F,GREEDY_OR,r03-016f41d7f421b218512d7262,sample-9e491ec4e8404d29a705c28e8c207a7b,OP05,1,TIMED,14989,51375,10750,BENCHMARK_ONLY,222208,229fecc5a257bfcbbed4b429f7b9f3947b98231a5e06f63ec2d994e3a48bac79,1208,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,426,SRC-111,MATCH,2026-09-24T16:24:43.339813+00:00
null,115334,PREDICT,NO_ALERT,null,null,78000,LOEO-v1-01,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-9e49742f5d844f06b1e3a334f09830a8.json,core,364208,SAMPLE,F,GREEDY_OR,r03-32440e7ea280302890a67a73,sample-9e49742f5d844f06b1e3a334f09830a8,OP05,1,TIMED,14987,99666,16916,BENCHMARK_ONLY,317333,ad7f4e50a34d18518e84dfced381098380ecc144e7e5c7959512c6153911b346,3416,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,427,SRC-111,MATCH,2026-09-24T16:24:43.340087+00:00
null,95584,PREDICT,NO_ALERT,null,null,60625,LOEO-v1-01,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-a1d720b4a9be4ca9b2562409112234ee.json,core,287834,SAMPLE,F,GREEDY_OR,r03-32440e7ea280302890a67a73,sample-a1d720b4a9be4ca9b2562409112234ee,OP05,1,TIMED,14987,78042,13708,BENCHMARK_ONLY,253750,fa733b742a162cf839c8ff08e9953a9477639a162a0be6da9c3c9d8305b6d531,2583,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,428,SRC-111,MATCH,2026-09-24T16:24:43.340459+00:00
null,85125,PREDICT,NO_ALERT,null,null,56834,LOEO-v1-03,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-a20bf5853e9a48feaff4e852bbdf47ad.json,core,241042,SAMPLE,F,GREEDY_OR,r03-016f41d7f421b218512d7262,sample-a20bf5853e9a48feaff4e852bbdf47ad,OP05,1,TIMED,14989,53333,10959,BENCHMARK_ONLY,210250,4cfd2ecd058da98870f63bfba7de87d9e8f5084010274f91b46ab8003ca9d7e0,1292,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,429,SRC-111,MATCH,2026-09-24T16:24:43.340757+00:00
null,83209,PREDICT,NO_ALERT,null,null,53917,LOEO-v1-03,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-a288027ed42c4956859c0202949cb553.json,core,234625,SAMPLE,F,GREEDY_OR,r03-016f41d7f421b218512d7262,sample-a288027ed42c4956859c0202949cb553,OP05,1,TIMED,14989,51083,10417,BENCHMARK_ONLY,202708,1ddbabfe22e71952379baa6f60ee3d5c91861c7575968187018c7d12d1571efc,1541,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,430,SRC-111,MATCH,2026-09-24T16:24:43.341009+00:00
null,82750,PREDICT,NO_ALERT,null,null,51958,LOEO-v1-03,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-a29eee631d274d9db42d18bdeb81319f.json,core,227292,SAMPLE,F,GREEDY_OR,r03-016f41d7f421b218512d7262,sample-a29eee631d274d9db42d18bdeb81319f,OP05,1,TIMED,14989,50209,10334,BENCHMARK_ONLY,198916,bf789f7b4cb7b67436a79fd9c1748aae8c75ab57ec7a18ea1745089c07076ed1,1125,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,431,SRC-111,MATCH,2026-09-24T16:24:43.341259+00:00
null,91709,PREDICT,NO_ALERT,null,null,57958,LOEO-v1-01,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-a2b40d8e26654e33977d07e8029b4152.json,core,284625,SAMPLE,F,GREEDY_OR,r03-32440e7ea280302890a67a73,sample-a2b40d8e26654e33977d07e8029b4152,OP05,1,TIMED,14987,80459,14000,BENCHMARK_ONLY,249833,af81ebec5fc80ff742e8b58dc3977b1ab2c077f1982df0442d38188359771de0,2417,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,432,SRC-111,MATCH,2026-09-24T16:24:43.341499+00:00
null,84083,PREDICT,MANIPULATION_ALERT,null,null,55250,LOEO-v1-03,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-a3e82097de664739874d6fecfb2c66cf.json,core,237083,SAMPLE,T,GREEDY_OR,r03-016f41d7f421b218512d7262,sample-a3e82097de664739874d6fecfb2c66cf,OP05,1,TIMED,14989,52458,10583,BENCHMARK_ONLY,206292,140d17baaad074d9ca6bc33b4684d42beeded357aaad953f7cdc764e1973c1c4,1292,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,433,SRC-111,MATCH,2026-09-24T16:24:43.341795+00:00
null,83125,PREDICT,NO_ALERT,null,null,53000,LOEO-v1-03,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-a89371ebd1d5443d80b661d38ded630a.json,core,229333,SAMPLE,F,GREEDY_OR,r03-016f41d7f421b218512d7262,sample-a89371ebd1d5443d80b661d38ded630a,OP05,1,TIMED,14989,50667,10333,BENCHMARK_ONLY,200792,e7bc1f3be958ca5a460442c847f6c2c404352a5427f142d1c2dee31767d6249c,1166,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,434,SRC-111,MATCH,2026-09-24T16:24:43.342042+00:00
null,93250,PREDICT,NO_ALERT,null,null,57334,LOEO-v1-03,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-a9e17a3f4e20488eaea2a853997092ae.json,core,252333,SAMPLE,F,GREEDY_OR,r03-016f41d7f421b218512d7262,sample-a9e17a3f4e20488eaea2a853997092ae,OP05,1,TIMED,14989,56083,12125,BENCHMARK_ONLY,222750,3565b19f98e07dc94720ab4ea31fcc66fedfc8360c8f4d44d014708ae4daf0ad,1209,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,435,SRC-111,MATCH,2026-09-24T16:24:43.342285+00:00
null,89875,PREDICT,NO_ALERT,null,null,58375,LOEO-v1-03,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-aba820088d0b4934959e7c36372b33ab.json,core,249666,SAMPLE,F,GREEDY_OR,r03-016f41d7f421b218512d7262,sample-aba820088d0b4934959e7c36372b33ab,OP05,1,TIMED,14989,56167,11375,BENCHMARK_ONLY,220500,a5c4f4655ec74674a2715406512eaf69c5c5d92e5a477b2d4722eb249e99c261,1833,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,436,SRC-111,MATCH,2026-09-24T16:24:43.342549+00:00
null,86167,PREDICT,NO_ALERT,null,null,56750,LOEO-v1-03,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-af05dbc499a84c948497ce527699c75d.json,core,893500,SAMPLE,F,GREEDY_OR,r03-016f41d7f421b218512d7262,sample-af05dbc499a84c948497ce527699c75d,OP05,1,TIMED,14989,54333,11250,BENCHMARK_ONLY,213042,d39d4d01c32166449561a8753705dc6e4244e4573943b9c5961463516ebd6084,2000,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,437,SRC-111,MATCH,2026-09-24T16:24:43.343460+00:00
null,84042,PREDICT,NO_ALERT,null,null,53666,LOEO-v1-03,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-af7e1ec7432e44ecaa0284575f136484.json,core,236000,SAMPLE,F,GREEDY_OR,r03-016f41d7f421b218512d7262,sample-af7e1ec7432e44ecaa0284575f136484,OP05,1,TIMED,14989,51625,11167,BENCHMARK_ONLY,204500,3b254f1162c10e5e4312fe2a2b045989e0b621cceb672e16d0acbcecab0c64d6,1459,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,438,SRC-111,MATCH,2026-09-24T16:24:43.343718+00:00
null,83417,PREDICT,NO_ALERT,null,null,51792,LOEO-v1-03,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-b3cdf7ea97fe4828b00defe30879554f.json,core,226875,SAMPLE,F,GREEDY_OR,r03-016f41d7f421b218512d7262,sample-b3cdf7ea97fe4828b00defe30879554f,OP05,1,TIMED,14989,49750,10417,BENCHMARK_ONLY,199250,8799e3efc96295c9525788fe069fb21edd10a35037b7ba54858c687d2fd95039,1334,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,439,SRC-111,MATCH,2026-09-24T16:24:43.343966+00:00
null,82917,PREDICT,NO_ALERT,null,null,52084,LOEO-v1-03,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-b643f5a43cd04c86b513cc14de0fe61c.json,core,225334,SAMPLE,F,GREEDY_OR,r03-016f41d7f421b218512d7262,sample-b643f5a43cd04c86b513cc14de0fe61c,OP05,1,TIMED,14989,49292,10333,BENCHMARK_ONLY,198500,c5c8fb82438b45e1384bec324192aee7cddce2b27cc2468ecde87aa9c2c45ecf,1250,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,440,SRC-111,MATCH,2026-09-24T16:24:43.344203+00:00
null,82750,PREDICT,NO_ALERT,null,null,52000,LOEO-v1-03,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-bc5614f4a9f445eabccf32ff225edbda.json,core,234000,SAMPLE,F,GREEDY_OR,r03-016f41d7f421b218512d7262,sample-bc5614f4a9f445eabccf32ff225edbda,OP05,1,TIMED,14989,54750,11167,BENCHMARK_ONLY,204667,a9ce432b9a253cc484f7899840b0a4dd6a36579f43c9e3d973ae6dff63ade1cd,1292,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,441,SRC-111,MATCH,2026-09-24T16:24:43.344444+00:00
null,88833,PREDICT,NO_ALERT,null,null,53458,LOEO-v1-03,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-bdc5e59b34604c399c0701115a201b92.json,core,234250,SAMPLE,F,GREEDY_OR,r03-016f41d7f421b218512d7262,sample-bdc5e59b34604c399c0701115a201b92,OP05,1,TIMED,14989,49875,10292,BENCHMARK_ONLY,206416,55a81c23a2700142268c426500cb733b7dd94c312511e5a9f0658b027abe88c5,1291,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,442,SRC-111,MATCH,2026-09-24T16:24:43.344690+00:00
null,82416,PREDICT,NO_ALERT,null,null,52208,LOEO-v1-03,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-c18ab253975947a0a4a1c8548002dfff.json,core,227583,SAMPLE,F,GREEDY_OR,r03-016f41d7f421b218512d7262,sample-c18ab253975947a0a4a1c8548002dfff,OP05,1,TIMED,14989,51375,10167,BENCHMARK_ONLY,199958,78a2fe4a9a548a61ad35503f75b68658713ce9126f0e84744981fed5ebc92efc,1375,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,443,SRC-111,MATCH,2026-09-24T16:24:43.344935+00:00
null,82041,PREDICT,NO_ALERT,null,null,53541,LOEO-v1-03,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-c6634734dc634b849b18bee1656cb263.json,core,228000,SAMPLE,F,GREEDY_OR,r03-016f41d7f421b218512d7262,sample-c6634734dc634b849b18bee1656cb263,OP05,1,TIMED,14989,49792,11125,BENCHMARK_ONLY,200334,ace39dd20e7afccb7ccc2d970f8d35a9689f46fe727d476d76b4a76f8acf5867,1125,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,444,SRC-111,MATCH,2026-09-24T16:24:43.345173+00:00
null,89291,PREDICT,NO_ALERT,null,null,57208,LOEO-v1-03,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-c6a4de9dcd2e4de69431563a50211fa0.json,core,245291,SAMPLE,F,GREEDY_OR,r03-016f41d7f421b218512d7262,sample-c6a4de9dcd2e4de69431563a50211fa0,OP05,1,TIMED,14989,54500,11042,BENCHMARK_ONLY,216167,798e6b6237068e9491b9794cad9141215922ea2aa5f38ea2534af61da6657171,1334,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,445,SRC-111,MATCH,2026-09-24T16:24:43.345414+00:00
null,90000,PREDICT,NO_ALERT,null,null,55250,LOEO-v1-03,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-c9ffdbd102934795941054e15b7c9221.json,core,238167,SAMPLE,F,GREEDY_OR,r03-016f41d7f421b218512d7262,sample-c9ffdbd102934795941054e15b7c9221,OP05,1,TIMED,14989,49833,10208,BENCHMARK_ONLY,209250,86623fbb2e92a1265e965af26dcec5d9d72950075a5b4834d6d781b929b65645,1417,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,446,SRC-111,MATCH,2026-09-24T16:24:43.345671+00:00
null,81458,PREDICT,NO_ALERT,null,null,52167,LOEO-v1-03,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-cb5fa9a37ba247bf97bc2d4273dccc53.json,core,230458,SAMPLE,F,GREEDY_OR,r03-016f41d7f421b218512d7262,sample-cb5fa9a37ba247bf97bc2d4273dccc53,OP05,1,TIMED,14989,50208,11167,BENCHMARK_ONLY,198917,de72dd8bf4f2c2acfc6d8ea2d2fc2374db7f843b37f4a9dfd2db6d040e888094,1417,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,447,SRC-111,MATCH,2026-09-24T16:24:43.345922+00:00
null,81917,PREDICT,NO_ALERT,null,null,52167,LOEO-v1-03,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-cb7fa28f4ccf4d7ba959ff164de513e8.json,core,229625,SAMPLE,F,GREEDY_OR,r03-016f41d7f421b218512d7262,sample-cb7fa28f4ccf4d7ba959ff164de513e8,OP05,1,TIMED,14989,50167,10583,BENCHMARK_ONLY,198875,c87228d34c1a7f73e4d7b77e2f296a16a33b39765b8a9ad02bc5424b53d32c4b,1208,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,448,SRC-111,MATCH,2026-09-24T16:24:43.346164+00:00
null,100708,PREDICT,MANIPULATION_ALERT,null,null,67833,LOEO-v1-01,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-cbad7ecdef2347f19e8da8ab4e318bcd.json,core,313042,SAMPLE,T,GREEDY_OR,r03-32440e7ea280302890a67a73,sample-cbad7ecdef2347f19e8da8ab4e318bcd,OP05,1,TIMED,14987,85459,14708,BENCHMARK_ONLY,275458,61345781431d284e45b8ce608e0c84f7154e53c68af754200fd3d6c25cdd1e99,3333,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,449,SRC-111,MATCH,2026-09-24T16:24:43.346407+00:00
null,89291,PREDICT,MANIPULATION_ALERT,null,null,56916,LOEO-v1-03,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-d253736cf33f4385b2396e1e24d3fd15.json,core,245292,SAMPLE,T,GREEDY_OR,r03-016f41d7f421b218512d7262,sample-d253736cf33f4385b2396e1e24d3fd15,OP05,1,TIMED,14989,52041,10542,BENCHMARK_ONLY,213000,18451d6193c77474392d2894be6e878cb765a767a0c5be8c0664fe4408022619,1500,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,450,SRC-111,MATCH,2026-09-24T16:24:43.346730+00:00
null,88583,PREDICT,NO_ALERT,null,null,57167,LOEO-v1-01,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-d3d254c58cde4c868caff5fdd10665e8.json,core,268833,SAMPLE,F,GREEDY_OR,r03-32440e7ea280302890a67a73,sample-d3d254c58cde4c868caff5fdd10665e8,OP05,1,TIMED,14987,72833,12083,BENCHMARK_ONLY,235250,132be76a1f619180669633313357c7b879b21286160e4ad93fcc8e8e9731b715,1709,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,451,SRC-111,MATCH,2026-09-24T16:24:43.346989+00:00
null,83041,PREDICT,NO_ALERT,null,null,58083,LOEO-v1-03,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-d3ebc72e4aad46e992249259e59be415.json,core,244458,SAMPLE,F,GREEDY_OR,r03-016f41d7f421b218512d7262,sample-d3ebc72e4aad46e992249259e59be415,OP05,1,TIMED,14989,57000,11625,BENCHMARK_ONLY,213959,cc006c4e9eacae1c0bcddfc1b873fec4005d05fe995969b7552a803dfd5b2f1d,1333,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,452,SRC-111,MATCH,2026-09-24T16:24:43.347268+00:00
null,89667,PREDICT,MANIPULATION_ALERT,null,null,58125,LOEO-v1-03,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-d583af0055d1485bb5dc2571161df308.json,core,249208,SAMPLE,T,GREEDY_OR,r03-016f41d7f421b218512d7262,sample-d583af0055d1485bb5dc2571161df308,OP05,1,TIMED,14989,55292,12125,BENCHMARK_ONLY,219250,a51e6ef47e1c2e1949982427622df75c9603696c735f218792fa68534d62009d,1292,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,453,SRC-111,MATCH,2026-09-24T16:24:43.347524+00:00
null,82792,PREDICT,NO_ALERT,null,null,52042,LOEO-v1-03,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-d5c2662962ef4a7f836446a355ea87dd.json,core,229875,SAMPLE,F,GREEDY_OR,r03-016f41d7f421b218512d7262,sample-d5c2662962ef4a7f836446a355ea87dd,OP05,1,TIMED,14989,49958,10375,BENCHMARK_ONLY,198875,74fd2c4b8bc44dd355fc7e4bd79a40dd034283318b46cf34921826bae45ccdac,1167,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,454,SRC-111,MATCH,2026-09-24T16:24:43.347786+00:00
null,106167,PREDICT,NO_ALERT,null,null,66416,LOEO-v1-02,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-d6f036ef74814caaa28123219461a406.json,core,326875,SAMPLE,F,GREEDY_OR,r03-473f47463b00eb7aea74f493,sample-d6f036ef74814caaa28123219461a406,OP05,1,TIMED,14988,87041,16541,BENCHMARK_ONLY,282792,7088f570d28a70f747a701bb4fbb90fa693a5cb54658d7b20cecb87f411a1cd5,3042,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,455,SRC-111,MATCH,2026-09-24T16:24:43.348033+00:00
