boolean_only_ns,cached_input_read_parse_ns,command,decision,error,explanation_only_ns,fixed_feature_conversion_ns,fold_id,input_ref,input_view,ipc_request_response_inclusive_ns,kind,logical_state,method_id,model_id,opaque_id,operating_point,pass_number,phase,pid,predict_including_explanation_and_model_integrity_ns,prediction_serialization_ns,record_role,sample_inclusive_ns,semantic_sha256,semantic_verification_ns,separate_boolean_explanation_status,sequence,source_condition,status,utc
null,78625,PREDICT,MANIPULATION_ALERT,null,null,50750,LOEO-v1-03,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-480e7ba6bc8f465786594f41dbff046e.json,core,231167,SAMPLE,T,GREEDY_OR,r03-016f41d7f421b218512d7262,sample-480e7ba6bc8f465786594f41dbff046e,OP05,1,WARMUP,14989,52958,10916,BENCHMARK_ONLY,197125,8bb168085085e4a29f236f73032d578fda0ea52ce9f14b825479abb978e9abbe,1125,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,201,SRC-111,MATCH,2026-09-24T16:24:43.279799+00:00
null,88500,PREDICT,NO_ALERT,null,null,57417,LOEO-v1-03,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-497f3bba454d455d81c1a533d98ac074.json,core,237958,SAMPLE,F,GREEDY_OR,r03-016f41d7f421b218512d7262,sample-497f3bba454d455d81c1a533d98ac074,OP05,1,WARMUP,14989,50250,9833,BENCHMARK_ONLY,209708,90e835081f826941ab5bc12792417ba27a5e13415346114d0bb051fd21510f22,1000,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,202,SRC-111,MATCH,2026-09-24T16:24:43.280041+00:00
null,80958,PREDICT,MANIPULATION_ALERT,null,null,52458,LOEO-v1-03,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-4c800d25dcb249c7ad0a1e1c0d8652af.json,core,223333,SAMPLE,T,GREEDY_OR,r03-016f41d7f421b218512d7262,sample-4c800d25dcb249c7ad0a1e1c0d8652af,OP05,1,WARMUP,14989,48791,9958,BENCHMARK_ONLY,195875,f1382b07c564507a5dde5212d8d62ef20e333222dc35db180545fccd0f201511,1250,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,203,SRC-111,MATCH,2026-09-24T16:24:43.280292+00:00
null,90958,PREDICT,NO_ALERT,null,null,58625,LOEO-v1-02,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-4eaed0eeb4674f62a1334405cc6424f4.json,core,292084,SAMPLE,F,GREEDY_OR,r03-473f47463b00eb7aea74f493,sample-4eaed0eeb4674f62a1334405cc6424f4,OP05,1,WARMUP,14988,85000,13542,BENCHMARK_ONLY,254333,6a32d706ec5412c532a9e40a40aaa950025a56016ee763f7bbf2ae70959a44fb,2875,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,204,SRC-111,MATCH,2026-09-24T16:24:43.280531+00:00
null,84833,PREDICT,MANIPULATION_ALERT,null,null,60542,LOEO-v1-01,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-50047e752ee34cadb1371d0d6bc8306f.json,core,271375,SAMPLE,T,GREEDY_OR,r03-32440e7ea280302890a67a73,sample-50047e752ee34cadb1371d0d6bc8306f,OP05,1,WARMUP,14987,75959,12292,BENCHMARK_ONLY,238750,9f5cffe98bd794698294283c3c2da70b09512b147d118f038dddd46fbdb0d9db,2000,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,205,SRC-111,MATCH,2026-09-24T16:24:43.280832+00:00
null,90875,PREDICT,NO_ALERT,null,null,54292,LOEO-v1-03,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-50489a9484934babb12228cd8d08da3c.json,core,240792,SAMPLE,F,GREEDY_OR,r03-016f41d7f421b218512d7262,sample-50489a9484934babb12228cd8d08da3c,OP05,1,WARMUP,14989,50750,10291,BENCHMARK_ONLY,209958,cd4a07543e70137cb72fea5bf29ae5cb7a4951c85ac39487ac472ce867ab6844,1208,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,206,SRC-111,MATCH,2026-09-24T16:24:43.281117+00:00
null,87833,PREDICT,NO_ALERT,null,null,54500,LOEO-v1-01,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-50cbd0648d2e4f378532f8697492cdd3.json,core,255417,SAMPLE,F,GREEDY_OR,r03-32440e7ea280302890a67a73,sample-50cbd0648d2e4f378532f8697492cdd3,OP05,1,WARMUP,14987,68666,10833,BENCHMARK_ONLY,226125,4d911d32618a108075aa0eaf513af207680d414c765ed0d69cd61edc4b41572d,1458,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,207,SRC-111,MATCH,2026-09-24T16:24:43.281368+00:00
null,86666,PREDICT,NO_ALERT,null,null,58833,LOEO-v1-03,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-511f2a244b674863934048455c8c7a0f.json,core,241667,SAMPLE,F,GREEDY_OR,r03-016f41d7f421b218512d7262,sample-511f2a244b674863934048455c8c7a0f,OP05,1,WARMUP,14989,52209,10666,BENCHMARK_ONLY,212250,95858e824d410ea7da91cab9be40f62519e0c5be056ace57beae28f908c3b47f,1292,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,208,SRC-111,MATCH,2026-09-24T16:24:43.281634+00:00
null,88500,PREDICT,NO_ALERT,null,null,58084,LOEO-v1-03,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-523af911221941daab18e02cf6bdfd86.json,core,248750,SAMPLE,F,GREEDY_OR,r03-016f41d7f421b218512d7262,sample-523af911221941daab18e02cf6bdfd86,OP05,1,WARMUP,14989,54167,11042,BENCHMARK_ONLY,215916,476bdf8c5c5b3fb01b297316984cccda8bf4fcd9e2dd589b7192df7e55c264a9,1375,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,209,SRC-111,MATCH,2026-09-24T16:24:43.281887+00:00
null,84458,PREDICT,NO_ALERT,null,null,52542,LOEO-v1-03,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-53dbf57ff58e43d3a7cd03a4bdd1fbd7.json,core,227625,SAMPLE,F,GREEDY_OR,r03-016f41d7f421b218512d7262,sample-53dbf57ff58e43d3a7cd03a4bdd1fbd7,OP05,1,WARMUP,14989,49000,9792,BENCHMARK_ONLY,199625,f8b298360702f296c689278e5c00c930ca9c7e31c72d91be36aa679f2355b3fc,1291,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,210,SRC-111,MATCH,2026-09-24T16:24:43.282149+00:00
null,81334,PREDICT,NO_ALERT,null,null,51958,LOEO-v1-03,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-53e4d70e4dfe4f868129e5283b6cb8e8.json,core,230209,SAMPLE,F,GREEDY_OR,r03-016f41d7f421b218512d7262,sample-53e4d70e4dfe4f868129e5283b6cb8e8,OP05,1,WARMUP,14989,52000,11792,BENCHMARK_ONLY,201250,5ae6fcbbd341548485ea758ba2c0c89797348ee27809280cec90e53ae04f56e2,1333,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,211,SRC-111,MATCH,2026-09-24T16:24:43.282387+00:00
null,88542,PREDICT,NO_ALERT,null,null,55542,LOEO-v1-03,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-553b14ec49be40659ece8416d63fd8a3.json,core,236125,SAMPLE,F,GREEDY_OR,r03-016f41d7f421b218512d7262,sample-553b14ec49be40659ece8416d63fd8a3,OP05,1,WARMUP,14989,50375,9959,BENCHMARK_ONLY,208167,c5ccf0f886014d65f904fe9ada87e42de5c9b3730ff00a029d3c44fa8b8a4a45,1208,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,212,SRC-111,MATCH,2026-09-24T16:24:43.282628+00:00
null,81167,PREDICT,NO_ALERT,null,null,53458,LOEO-v1-03,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-567ce779af7149d1a24cfcf53709f8ec.json,core,232875,SAMPLE,F,GREEDY_OR,r03-016f41d7f421b218512d7262,sample-567ce779af7149d1a24cfcf53709f8ec,OP05,1,WARMUP,14989,54125,11084,BENCHMARK_ONLY,204250,2c8bcaab15ff3d12f3041d38ff81e2609cdf84f27d6e212f3b680c6f260500dd,1583,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,213,SRC-111,MATCH,2026-09-24T16:24:43.282877+00:00
null,87625,PREDICT,MANIPULATION_ALERT,null,null,57333,LOEO-v1-03,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-569dca4df02d40d8af6395bcdd0b1e10.json,core,236875,SAMPLE,T,GREEDY_OR,r03-016f41d7f421b218512d7262,sample-569dca4df02d40d8af6395bcdd0b1e10,OP05,1,WARMUP,14989,51833,9958,BENCHMARK_ONLY,210500,b3b70f6d09a2b8c8847198c5cde4f566f3dea8a77a5affa75ccbbdd6809bdfd7,1166,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,214,SRC-111,MATCH,2026-09-24T16:24:43.283122+00:00
null,84500,PREDICT,NO_ALERT,null,null,56292,LOEO-v1-01,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-5aa4e9a6c7bf4de8b6bd41a854026c05.json,core,262458,SAMPLE,F,GREEDY_OR,r03-32440e7ea280302890a67a73,sample-5aa4e9a6c7bf4de8b6bd41a854026c05,OP05,1,WARMUP,14987,74667,12084,BENCHMARK_ONLY,232042,fbb15a8c3029d3a8c0c9cb67727e56d3bcae012f61c4e045cda8af07b9668407,1417,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,215,SRC-111,MATCH,2026-09-24T16:24:43.283370+00:00
null,91000,PREDICT,NO_ALERT,null,null,57791,LOEO-v1-01,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-5d9dbd64e3e14564b0221a22467b6900.json,core,258417,SAMPLE,F,GREEDY_OR,r03-32440e7ea280302890a67a73,sample-5d9dbd64e3e14564b0221a22467b6900,OP05,1,WARMUP,14987,66208,10625,BENCHMARK_ONLY,229667,18581bae2b332de091c253880c1050cc40ec630e23b7e2a1f251108ed4903394,1500,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,216,SRC-111,MATCH,2026-09-24T16:24:43.283646+00:00
null,81875,PREDICT,NO_ALERT,null,null,57250,LOEO-v1-01,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-5f95e46d790c4744b43d87096099f53d.json,core,257750,SAMPLE,F,GREEDY_OR,r03-32440e7ea280302890a67a73,sample-5f95e46d790c4744b43d87096099f53d,OP05,1,WARMUP,14987,73458,11958,BENCHMARK_ONLY,228750,60e637ac0904e5bb7e9bc7a644b2fe482f42f3d76248898bd971611b30272142,1209,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,217,SRC-111,MATCH,2026-09-24T16:24:43.283915+00:00
null,98084,PREDICT,NO_ALERT,null,null,57083,LOEO-v1-02,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-61a5188e903649b3a8a4e8eca064adea.json,core,284875,SAMPLE,F,GREEDY_OR,r03-473f47463b00eb7aea74f493,sample-61a5188e903649b3a8a4e8eca064adea,OP05,1,WARMUP,14988,74500,12000,BENCHMARK_ONLY,247250,e89ce467c3c65a64d1c677e8d7cee543d7ca0f15edba21d35dffb6434f538a55,2500,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,218,SRC-111,MATCH,2026-09-24T16:24:43.284189+00:00
null,97208,PREDICT,MANIPULATION_ALERT,null,null,60875,LOEO-v1-01,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-676bd0b06acd4e6d811bba4f163c62e7.json,core,277208,SAMPLE,T,GREEDY_OR,r03-32440e7ea280302890a67a73,sample-676bd0b06acd4e6d811bba4f163c62e7,OP05,1,WARMUP,14987,73500,10708,BENCHMARK_ONLY,246625,12d78b2a63048adbf209de83dfb5afcd7c56fc9fafe8ee938ae9aa767d8ec2f9,1625,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,219,SRC-111,MATCH,2026-09-24T16:24:43.284482+00:00
null,83208,PREDICT,MANIPULATION_ALERT,null,null,54708,LOEO-v1-03,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-678aaf20ab67499ba77f06901a6df332.json,core,233709,SAMPLE,T,GREEDY_OR,r03-016f41d7f421b218512d7262,sample-678aaf20ab67499ba77f06901a6df332,OP05,1,WARMUP,14989,51625,10292,BENCHMARK_ONLY,203708,2d192021a844a9db73a7f14bc348fb4883ad99e74e729a996a00f3359e5f6fc2,1250,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,220,SRC-111,MATCH,2026-09-24T16:24:43.284772+00:00
null,81917,PREDICT,NO_ALERT,null,null,51500,LOEO-v1-03,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-698f3fcbada2411da6d5ef701a65b419.json,core,233625,SAMPLE,F,GREEDY_OR,r03-016f41d7f421b218512d7262,sample-698f3fcbada2411da6d5ef701a65b419,OP05,1,WARMUP,14989,54959,11083,BENCHMARK_ONLY,203625,b9e59dc20cc6640fb2bfd4c414be48bc7c9c9cd44abe248c485b89a677a637ff,1375,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,221,SRC-111,MATCH,2026-09-24T16:24:43.285016+00:00
null,91833,PREDICT,NO_ALERT,null,null,58000,LOEO-v1-03,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-6a341947642e46518bd9da1ac2d500e3.json,core,252083,SAMPLE,F,GREEDY_OR,r03-016f41d7f421b218512d7262,sample-6a341947642e46518bd9da1ac2d500e3,OP05,1,WARMUP,14989,54125,11000,BENCHMARK_ONLY,219291,12d85c49ba9b1795d004f2ede9936814617bdfe9baabeef59bca43251ac9cdb8,1458,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,222,SRC-111,MATCH,2026-09-24T16:24:43.285261+00:00
null,88333,PREDICT,NO_ALERT,null,null,57417,LOEO-v1-03,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-6bc9a1548eef44308772c957fa7a95fa.json,core,238041,SAMPLE,F,GREEDY_OR,r03-016f41d7f421b218512d7262,sample-6bc9a1548eef44308772c957fa7a95fa,OP05,1,WARMUP,14989,51000,9791,BENCHMARK_ONLY,210042,4320bcde52962a73ca3ba30af0fed65005184296393b65975b121aa8764b1ddf,1042,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,223,SRC-111,MATCH,2026-09-24T16:24:43.285526+00:00
null,80583,PREDICT,NO_ALERT,null,null,52541,LOEO-v1-03,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-6c691e924c5d4061bd2e3ad3ce89efbb.json,core,222666,SAMPLE,F,GREEDY_OR,r03-016f41d7f421b218512d7262,sample-6c691e924c5d4061bd2e3ad3ce89efbb,OP05,1,WARMUP,14989,48333,10000,BENCHMARK_ONLY,195209,5c3741ea1ade4d71076ca57118db90caeee0ff15e06c44a26a2dee69e3f80aec,1250,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,224,SRC-111,MATCH,2026-09-24T16:24:43.285774+00:00
null,80500,PREDICT,NO_ALERT,null,null,51792,LOEO-v1-03,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-6c720df2cc004cddb7d6dfb1a40b4511.json,core,229875,SAMPLE,F,GREEDY_OR,r03-016f41d7f421b218512d7262,sample-6c720df2cc004cddb7d6dfb1a40b4511,OP05,1,WARMUP,14989,54209,11333,BENCHMARK_ONLY,201875,8ec369036809a84fbc56fe4076bb8df902620e322d6bde69e42b3c0796e0f681,1125,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,225,SRC-111,MATCH,2026-09-24T16:24:43.286017+00:00
null,87584,PREDICT,NO_ALERT,null,null,57750,LOEO-v1-03,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-6ccca997f7544e0ab15164d4d9f4ff7e.json,core,242750,SAMPLE,F,GREEDY_OR,r03-016f41d7f421b218512d7262,sample-6ccca997f7544e0ab15164d4d9f4ff7e,OP05,1,WARMUP,14989,53917,11208,BENCHMARK_ONLY,214375,8931ddfa4c8d7306c68d66b76d2902e10492caff1397f4bbf3b6c834ecf9640d,1166,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,226,SRC-111,MATCH,2026-09-24T16:24:43.286258+00:00
null,87500,PREDICT,NO_ALERT,null,null,57166,LOEO-v1-03,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-6d40e867146642de955768a0ed8200b3.json,core,242375,SAMPLE,F,GREEDY_OR,r03-016f41d7f421b218512d7262,sample-6d40e867146642de955768a0ed8200b3,OP05,1,WARMUP,14989,54083,11167,BENCHMARK_ONLY,214083,e8785d7b0ecb6c8f877a72d7b57985901036aea4303c9f64c984960fd5e5d56b,1417,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,227,SRC-111,MATCH,2026-09-24T16:24:43.286516+00:00
null,85875,PREDICT,MANIPULATION_ALERT,null,null,51125,LOEO-v1-03,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-6df292cd3ed64e1b97aef9bb1600e21b.json,core,238417,SAMPLE,T,GREEDY_OR,r03-016f41d7f421b218512d7262,sample-6df292cd3ed64e1b97aef9bb1600e21b,OP05,1,WARMUP,14989,54208,14125,BENCHMARK_ONLY,209792,6838e6b5653319a20638077ae5a440c96b6ceec5c082125c12847d55380673d3,1500,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,228,SRC-111,MATCH,2026-09-24T16:24:43.286770+00:00
null,104375,PREDICT,NO_ALERT,null,null,187584,LOEO-v1-03,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-6e5928800d93420cbd0f4fdeff9f2c56.json,core,436333,SAMPLE,F,GREEDY_OR,r03-016f41d7f421b218512d7262,sample-6e5928800d93420cbd0f4fdeff9f2c56,OP05,1,WARMUP,14989,86917,14916,BENCHMARK_ONLY,400042,99dc9c23ac7cbac3480e79cc64142eedc5624c6b7b8bf404385ea88d029341da,2708,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,229,SRC-111,MATCH,2026-09-24T16:24:43.287027+00:00
null,116959,PREDICT,NO_ALERT,null,null,60541,LOEO-v1-03,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-709b05cd6edc4e17af59ca92ee4ba609.json,core,284791,SAMPLE,F,GREEDY_OR,r03-016f41d7f421b218512d7262,sample-709b05cd6edc4e17af59ca92ee4ba609,OP05,1,WARMUP,14989,55958,11375,BENCHMARK_ONLY,249125,708f049b006f87f0d34b0f9cecbb24e7e2c287779b8ef7aa075840572609cf7e,1542,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,230,SRC-111,MATCH,2026-09-24T16:24:43.287480+00:00
null,88708,PREDICT,NO_ALERT,null,null,55583,LOEO-v1-03,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-709e3db2a8c445b6a0a13a11ca21fbff.json,core,261750,SAMPLE,F,GREEDY_OR,r03-016f41d7f421b218512d7262,sample-709e3db2a8c445b6a0a13a11ca21fbff,OP05,1,WARMUP,14989,55917,16583,BENCHMARK_ONLY,222750,ae98ce190c0a3c5f5b8984948414873591c740dffe6dffc2164265243ce3fc66,2167,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,231,SRC-111,MATCH,2026-09-24T16:24:43.287774+00:00
null,84583,PREDICT,NO_ALERT,null,null,53500,LOEO-v1-03,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-716409916f504b1ab6d5e34eb76b552d.json,core,230334,SAMPLE,F,GREEDY_OR,r03-016f41d7f421b218512d7262,sample-716409916f504b1ab6d5e34eb76b552d,OP05,1,WARMUP,14989,50416,10791,BENCHMARK_ONLY,202916,631644210c397739ab54887dfb30c6ea6ac6d841f0f76658e4c9fcce6f774036,1167,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,232,SRC-111,MATCH,2026-09-24T16:24:43.288045+00:00
null,82375,PREDICT,NO_ALERT,null,null,51666,LOEO-v1-03,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-723b37c8a1b74099a672ec008ad6a65b.json,core,226000,SAMPLE,F,GREEDY_OR,r03-016f41d7f421b218512d7262,sample-723b37c8a1b74099a672ec008ad6a65b,OP05,1,WARMUP,14989,49583,10250,BENCHMARK_ONLY,197625,1ddb39a67b75f8f6b682deef37dbb075b513cbe267415d53cb5390308ef44a81,1292,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,233,SRC-111,MATCH,2026-09-24T16:24:43.288289+00:00
null,105958,PREDICT,MANIPULATION_ALERT,null,null,71000,LOEO-v1-02,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-72a718199ea14f289bd36a1cd7b1583a.json,core,331916,SAMPLE,T,GREEDY_OR,r03-473f47463b00eb7aea74f493,sample-72a718199ea14f289bd36a1cd7b1583a,OP05,1,WARMUP,14988,90041,14083,BENCHMARK_ONLY,287625,519202c3954555863d2708acdc94b3002015f0dcff55f56e77b1eda2bcd62fd3,3291,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,234,SRC-111,MATCH,2026-09-24T16:24:43.288534+00:00
null,83000,PREDICT,NO_ALERT,null,null,54542,LOEO-v1-03,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-72f23290c2ce4bb7a649f50755488792.json,core,232792,SAMPLE,F,GREEDY_OR,r03-016f41d7f421b218512d7262,sample-72f23290c2ce4bb7a649f50755488792,OP05,1,WARMUP,14989,51875,10584,BENCHMARK_ONLY,204084,63c6b3d55e749a7bc82421ac91f90c26699134b4a96a62325bbee46cfe68ced0,1375,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,235,SRC-111,MATCH,2026-09-24T16:24:43.288871+00:00
null,82208,PREDICT,NO_ALERT,null,null,51375,LOEO-v1-03,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-732f8493f58347918c2c98b817b6aecb.json,core,225250,SAMPLE,F,GREEDY_OR,r03-016f41d7f421b218512d7262,sample-732f8493f58347918c2c98b817b6aecb,OP05,1,WARMUP,14989,50250,10292,BENCHMARK_ONLY,197875,88ea29d8a4cd6bbaca9a124a0fb631c94921949ecbbb61e8d95de980e45ccf36,1292,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,236,SRC-111,MATCH,2026-09-24T16:24:43.289114+00:00
null,80916,PREDICT,NO_ALERT,null,null,51958,LOEO-v1-03,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-75266321279f40198bc7fb5e0403441c.json,core,224500,SAMPLE,F,GREEDY_OR,r03-016f41d7f421b218512d7262,sample-75266321279f40198bc7fb5e0403441c,OP05,1,WARMUP,14989,50208,10375,BENCHMARK_ONLY,197167,0049e39c180bc7ed68ec71bde66ffede734e0c237f1c4c0df87c1784527f48d5,1208,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,237,SRC-111,MATCH,2026-09-24T16:24:43.289352+00:00
null,94625,PREDICT,NO_ALERT,null,null,59375,LOEO-v1-02,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-75ef55c214514955bac9be4cef96e0fd.json,core,283417,SAMPLE,F,GREEDY_OR,r03-473f47463b00eb7aea74f493,sample-75ef55c214514955bac9be4cef96e0fd,OP05,1,WARMUP,14988,76833,12166,BENCHMARK_ONLY,248375,1c857f2aceac842fba782d4250b0a387705f3632c746350ee5cd010a297978fc,2333,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,238,SRC-111,MATCH,2026-09-24T16:24:43.289590+00:00
