boolean_only_ns,cached_input_read_parse_ns,command,decision,error,explanation_only_ns,fixed_feature_conversion_ns,fold_id,input_ref,input_view,ipc_request_response_inclusive_ns,kind,logical_state,method_id,model_id,opaque_id,operating_point,pass_number,phase,pid,predict_including_explanation_and_model_integrity_ns,prediction_serialization_ns,record_role,sample_inclusive_ns,semantic_sha256,semantic_verification_ns,separate_boolean_explanation_status,sequence,source_condition,status,utc
null,85375,PREDICT,MANIPULATION_ALERT,null,null,54792,LOEO-v1-03,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-480e7ba6bc8f465786594f41dbff046e.json,core,223750,SAMPLE,T,GREEDY_OR,r03-016f41d7f421b218512d7262,sample-480e7ba6bc8f465786594f41dbff046e,OP05,1,COLD,14989,49208,10042,BENCHMARK_ONLY,202916,8bb168085085e4a29f236f73032d578fda0ea52ce9f14b825479abb978e9abbe,1084,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,39,SRC-111,MATCH,2026-09-24T16:24:43.235076+00:00
null,77583,PREDICT,NO_ALERT,null,null,52584,LOEO-v1-03,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-497f3bba454d455d81c1a533d98ac074.json,core,217417,SAMPLE,F,GREEDY_OR,r03-016f41d7f421b218512d7262,sample-497f3bba454d455d81c1a533d98ac074,OP05,1,COLD,14989,48417,9958,BENCHMARK_ONLY,192125,90e835081f826941ab5bc12792417ba27a5e13415346114d0bb051fd21510f22,1000,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,40,SRC-111,MATCH,2026-09-24T16:24:43.235306+00:00
null,78500,PREDICT,MANIPULATION_ALERT,null,null,53125,LOEO-v1-03,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-4c800d25dcb249c7ad0a1e1c0d8652af.json,core,231041,SAMPLE,T,GREEDY_OR,r03-016f41d7f421b218512d7262,sample-4c800d25dcb249c7ad0a1e1c0d8652af,OP05,1,COLD,14989,53542,11250,BENCHMARK_ONLY,200500,f1382b07c564507a5dde5212d8d62ef20e333222dc35db180545fccd0f201511,1500,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,41,SRC-111,MATCH,2026-09-24T16:24:43.235540+00:00
null,106500,PREDICT,NO_ALERT,null,null,59750,LOEO-v1-02,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-4eaed0eeb4674f62a1334405cc6424f4.json,core,311833,SAMPLE,F,GREEDY_OR,r03-473f47463b00eb7aea74f493,sample-4eaed0eeb4674f62a1334405cc6424f4,OP05,1,COLD,14988,83875,13625,BENCHMARK_ONLY,268667,6a32d706ec5412c532a9e40a40aaa950025a56016ee763f7bbf2ae70959a44fb,1833,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,42,SRC-111,MATCH,2026-09-24T16:24:43.235797+00:00
null,90834,PREDICT,MANIPULATION_ALERT,null,null,55792,LOEO-v1-01,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-50047e752ee34cadb1371d0d6bc8306f.json,core,265750,SAMPLE,T,GREEDY_OR,r03-32440e7ea280302890a67a73,sample-50047e752ee34cadb1371d0d6bc8306f,OP05,1,COLD,14987,70625,11375,BENCHMARK_ONLY,233416,9f5cffe98bd794698294283c3c2da70b09512b147d118f038dddd46fbdb0d9db,1875,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,43,SRC-111,MATCH,2026-09-24T16:24:43.236122+00:00
null,80250,PREDICT,NO_ALERT,null,null,54750,LOEO-v1-03,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-50489a9484934babb12228cd8d08da3c.json,core,229000,SAMPLE,F,GREEDY_OR,r03-016f41d7f421b218512d7262,sample-50489a9484934babb12228cd8d08da3c,OP05,1,COLD,14989,52000,10458,BENCHMARK_ONLY,201334,cd4a07543e70137cb72fea5bf29ae5cb7a4951c85ac39487ac472ce867ab6844,1250,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,44,SRC-111,MATCH,2026-09-24T16:24:43.236394+00:00
null,86875,PREDICT,NO_ALERT,null,null,60625,LOEO-v1-01,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-50cbd0648d2e4f378532f8697492cdd3.json,core,268208,SAMPLE,F,GREEDY_OR,r03-32440e7ea280302890a67a73,sample-50cbd0648d2e4f378532f8697492cdd3,OP05,1,COLD,14987,70917,12417,BENCHMARK_ONLY,236708,4d911d32618a108075aa0eaf513af207680d414c765ed0d69cd61edc4b41572d,2708,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,45,SRC-111,MATCH,2026-09-24T16:24:43.236637+00:00
null,108750,PREDICT,NO_ALERT,null,null,82792,LOEO-v1-03,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-511f2a244b674863934048455c8c7a0f.json,core,509417,SAMPLE,F,GREEDY_OR,r03-016f41d7f421b218512d7262,sample-511f2a244b674863934048455c8c7a0f,OP05,1,COLD,14989,88542,72000,BENCHMARK_ONLY,410916,95858e824d410ea7da91cab9be40f62519e0c5be056ace57beae28f908c3b47f,4417,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,46,SRC-111,MATCH,2026-09-24T16:24:43.236919+00:00
null,134125,PREDICT,NO_ALERT,null,null,73292,LOEO-v1-03,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-523af911221941daab18e02cf6bdfd86.json,core,388625,SAMPLE,F,GREEDY_OR,r03-016f41d7f421b218512d7262,sample-523af911221941daab18e02cf6bdfd86,OP05,1,COLD,14989,90667,20000,BENCHMARK_ONLY,327083,476bdf8c5c5b3fb01b297316984cccda8bf4fcd9e2dd589b7192df7e55c264a9,3875,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,47,SRC-111,MATCH,2026-09-24T16:24:43.237464+00:00
null,96834,PREDICT,NO_ALERT,null,null,60958,LOEO-v1-03,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-53dbf57ff58e43d3a7cd03a4bdd1fbd7.json,core,276333,SAMPLE,F,GREEDY_OR,r03-016f41d7f421b218512d7262,sample-53dbf57ff58e43d3a7cd03a4bdd1fbd7,OP05,1,COLD,14989,62542,13458,BENCHMARK_ONLY,239333,f8b298360702f296c689278e5c00c930ca9c7e31c72d91be36aa679f2355b3fc,2458,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,48,SRC-111,MATCH,2026-09-24T16:24:43.237860+00:00
null,94250,PREDICT,NO_ALERT,null,null,55584,LOEO-v1-03,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-53e4d70e4dfe4f868129e5283b6cb8e8.json,core,253459,SAMPLE,F,GREEDY_OR,r03-016f41d7f421b218512d7262,sample-53e4d70e4dfe4f868129e5283b6cb8e8,OP05,1,COLD,14989,56083,11584,BENCHMARK_ONLY,222000,5ae6fcbbd341548485ea758ba2c0c89797348ee27809280cec90e53ae04f56e2,1708,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,49,SRC-111,MATCH,2026-09-24T16:24:43.238153+00:00
null,95875,PREDICT,NO_ALERT,null,null,56666,LOEO-v1-03,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-553b14ec49be40659ece8416d63fd8a3.json,core,253125,SAMPLE,F,GREEDY_OR,r03-016f41d7f421b218512d7262,sample-553b14ec49be40659ece8416d63fd8a3,OP05,1,COLD,14989,53125,10875,BENCHMARK_ONLY,220584,c5ccf0f886014d65f904fe9ada87e42de5c9b3730ff00a029d3c44fa8b8a4a45,1292,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,50,SRC-111,MATCH,2026-09-24T16:24:43.238419+00:00
null,89958,PREDICT,NO_ALERT,null,null,55542,LOEO-v1-03,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-567ce779af7149d1a24cfcf53709f8ec.json,core,239416,SAMPLE,F,GREEDY_OR,r03-016f41d7f421b218512d7262,sample-567ce779af7149d1a24cfcf53709f8ec,OP05,1,COLD,14989,51625,10709,BENCHMARK_ONLY,211875,2c8bcaab15ff3d12f3041d38ff81e2609cdf84f27d6e212f3b680c6f260500dd,1375,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,51,SRC-111,MATCH,2026-09-24T16:24:43.238679+00:00
null,85500,PREDICT,MANIPULATION_ALERT,null,null,55208,LOEO-v1-03,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-569dca4df02d40d8af6395bcdd0b1e10.json,core,233916,SAMPLE,T,GREEDY_OR,r03-016f41d7f421b218512d7262,sample-569dca4df02d40d8af6395bcdd0b1e10,OP05,1,COLD,14989,51333,11208,BENCHMARK_ONLY,207208,b3b70f6d09a2b8c8847198c5cde4f566f3dea8a77a5affa75ccbbdd6809bdfd7,1250,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,52,SRC-111,MATCH,2026-09-24T16:24:43.238931+00:00
null,121333,PREDICT,NO_ALERT,null,null,80583,LOEO-v1-01,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-5aa4e9a6c7bf4de8b6bd41a854026c05.json,core,379667,SAMPLE,F,GREEDY_OR,r03-32440e7ea280302890a67a73,sample-5aa4e9a6c7bf4de8b6bd41a854026c05,OP05,1,COLD,14987,100416,17041,BENCHMARK_ONLY,327667,fbb15a8c3029d3a8c0c9cb67727e56d3bcae012f61c4e045cda8af07b9668407,4166,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,53,SRC-111,MATCH,2026-09-24T16:24:43.239190+00:00
null,100292,PREDICT,NO_ALERT,null,null,61292,LOEO-v1-01,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-5d9dbd64e3e14564b0221a22467b6900.json,core,297000,SAMPLE,F,GREEDY_OR,r03-32440e7ea280302890a67a73,sample-5d9dbd64e3e14564b0221a22467b6900,OP05,1,COLD,14987,82000,14333,BENCHMARK_ONLY,263708,18581bae2b332de091c253880c1050cc40ec630e23b7e2a1f251108ed4903394,2500,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,54,SRC-111,MATCH,2026-09-24T16:24:43.239568+00:00
null,86791,PREDICT,NO_ALERT,null,null,56209,LOEO-v1-01,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-5f95e46d790c4744b43d87096099f53d.json,core,264167,SAMPLE,F,GREEDY_OR,r03-32440e7ea280302890a67a73,sample-5f95e46d790c4744b43d87096099f53d,OP05,1,COLD,14987,74583,12334,BENCHMARK_ONLY,234709,60e637ac0904e5bb7e9bc7a644b2fe482f42f3d76248898bd971611b30272142,1708,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,55,SRC-111,MATCH,2026-09-24T16:24:43.239878+00:00
null,125709,PREDICT,NO_ALERT,null,null,85166,LOEO-v1-02,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-61a5188e903649b3a8a4e8eca064adea.json,core,396708,SAMPLE,F,GREEDY_OR,r03-473f47463b00eb7aea74f493,sample-61a5188e903649b3a8a4e8eca064adea,OP05,1,COLD,14988,107375,18792,BENCHMARK_ONLY,344750,e89ce467c3c65a64d1c677e8d7cee543d7ca0f15edba21d35dffb6434f538a55,3750,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,56,SRC-111,MATCH,2026-09-24T16:24:43.240162+00:00
null,92166,PREDICT,MANIPULATION_ALERT,null,null,59250,LOEO-v1-01,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-676bd0b06acd4e6d811bba4f163c62e7.json,core,279208,SAMPLE,T,GREEDY_OR,r03-32440e7ea280302890a67a73,sample-676bd0b06acd4e6d811bba4f163c62e7,OP05,1,COLD,14987,76584,12667,BENCHMARK_ONLY,246583,12d78b2a63048adbf209de83dfb5afcd7c56fc9fafe8ee938ae9aa767d8ec2f9,2792,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,57,SRC-111,MATCH,2026-09-24T16:24:43.240561+00:00
null,92792,PREDICT,MANIPULATION_ALERT,null,null,61292,LOEO-v1-03,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-678aaf20ab67499ba77f06901a6df332.json,core,260292,SAMPLE,T,GREEDY_OR,r03-016f41d7f421b218512d7262,sample-678aaf20ab67499ba77f06901a6df332,OP05,1,COLD,14989,59167,11958,BENCHMARK_ONLY,230291,2d192021a844a9db73a7f14bc348fb4883ad99e74e729a996a00f3359e5f6fc2,2209,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,58,SRC-111,MATCH,2026-09-24T16:24:43.240850+00:00
null,84875,PREDICT,NO_ALERT,null,null,54125,LOEO-v1-03,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-698f3fcbada2411da6d5ef701a65b419.json,core,233875,SAMPLE,F,GREEDY_OR,r03-016f41d7f421b218512d7262,sample-698f3fcbada2411da6d5ef701a65b419,OP05,1,COLD,14989,53375,11125,BENCHMARK_ONLY,207500,b9e59dc20cc6640fb2bfd4c414be48bc7c9c9cd44abe248c485b89a677a637ff,1292,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,59,SRC-111,MATCH,2026-09-24T16:24:43.241121+00:00
null,81583,PREDICT,NO_ALERT,null,null,54666,LOEO-v1-03,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-6a341947642e46518bd9da1ac2d500e3.json,core,227666,SAMPLE,F,GREEDY_OR,r03-016f41d7f421b218512d7262,sample-6a341947642e46518bd9da1ac2d500e3,OP05,1,COLD,14989,51666,10417,BENCHMARK_ONLY,202125,12d85c49ba9b1795d004f2ede9936814617bdfe9baabeef59bca43251ac9cdb8,1167,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,60,SRC-111,MATCH,2026-09-24T16:24:43.241363+00:00
null,80917,PREDICT,NO_ALERT,null,null,54333,LOEO-v1-03,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-6bc9a1548eef44308772c957fa7a95fa.json,core,230458,SAMPLE,F,GREEDY_OR,r03-016f41d7f421b218512d7262,sample-6bc9a1548eef44308772c957fa7a95fa,OP05,1,COLD,14989,52625,10666,BENCHMARK_ONLY,202333,4320bcde52962a73ca3ba30af0fed65005184296393b65975b121aa8764b1ddf,1250,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,61,SRC-111,MATCH,2026-09-24T16:24:43.241600+00:00
null,88833,PREDICT,NO_ALERT,null,null,59458,LOEO-v1-03,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-6c691e924c5d4061bd2e3ad3ce89efbb.json,core,256875,SAMPLE,F,GREEDY_OR,r03-016f41d7f421b218512d7262,sample-6c691e924c5d4061bd2e3ad3ce89efbb,OP05,1,COLD,14989,57125,12417,BENCHMARK_ONLY,221958,5c3741ea1ade4d71076ca57118db90caeee0ff15e06c44a26a2dee69e3f80aec,1375,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,62,SRC-111,MATCH,2026-09-24T16:24:43.241846+00:00
null,89125,PREDICT,NO_ALERT,null,null,59666,LOEO-v1-03,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-6c720df2cc004cddb7d6dfb1a40b4511.json,core,245084,SAMPLE,F,GREEDY_OR,r03-016f41d7f421b218512d7262,sample-6c720df2cc004cddb7d6dfb1a40b4511,OP05,1,COLD,14989,53708,10708,BENCHMARK_ONLY,217375,8ec369036809a84fbc56fe4076bb8df902620e322d6bde69e42b3c0796e0f681,1375,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,63,SRC-111,MATCH,2026-09-24T16:24:43.242115+00:00
null,86166,PREDICT,NO_ALERT,null,null,53166,LOEO-v1-03,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-6ccca997f7544e0ab15164d4d9f4ff7e.json,core,231125,SAMPLE,F,GREEDY_OR,r03-016f41d7f421b218512d7262,sample-6ccca997f7544e0ab15164d4d9f4ff7e,OP05,1,COLD,14989,49916,10250,BENCHMARK_ONLY,203375,8931ddfa4c8d7306c68d66b76d2902e10492caff1397f4bbf3b6c834ecf9640d,1250,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,64,SRC-111,MATCH,2026-09-24T16:24:43.242367+00:00
null,78500,PREDICT,NO_ALERT,null,null,53000,LOEO-v1-03,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-6d40e867146642de955768a0ed8200b3.json,core,224958,SAMPLE,F,GREEDY_OR,r03-016f41d7f421b218512d7262,sample-6d40e867146642de955768a0ed8200b3,OP05,1,COLD,14989,50958,10666,BENCHMARK_ONLY,196958,e8785d7b0ecb6c8f877a72d7b57985901036aea4303c9f64c984960fd5e5d56b,1375,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,65,SRC-111,MATCH,2026-09-24T16:24:43.242608+00:00
null,89416,PREDICT,MANIPULATION_ALERT,null,null,58500,LOEO-v1-03,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-6df292cd3ed64e1b97aef9bb1600e21b.json,core,251166,SAMPLE,T,GREEDY_OR,r03-016f41d7f421b218512d7262,sample-6df292cd3ed64e1b97aef9bb1600e21b,OP05,1,COLD,14989,56458,11250,BENCHMARK_ONLY,219834,6838e6b5653319a20638077ae5a440c96b6ceec5c082125c12847d55380673d3,1458,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,66,SRC-111,MATCH,2026-09-24T16:24:43.242847+00:00
null,88542,PREDICT,NO_ALERT,null,null,60041,LOEO-v1-03,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-6e5928800d93420cbd0f4fdeff9f2c56.json,core,244208,SAMPLE,F,GREEDY_OR,r03-016f41d7f421b218512d7262,sample-6e5928800d93420cbd0f4fdeff9f2c56,OP05,1,COLD,14989,54375,10500,BENCHMARK_ONLY,217209,99dc9c23ac7cbac3480e79cc64142eedc5624c6b7b8bf404385ea88d029341da,1209,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,67,SRC-111,MATCH,2026-09-24T16:24:43.243109+00:00
null,78584,PREDICT,NO_ALERT,null,null,52292,LOEO-v1-03,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-709b05cd6edc4e17af59ca92ee4ba609.json,core,220875,SAMPLE,F,GREEDY_OR,r03-016f41d7f421b218512d7262,sample-709b05cd6edc4e17af59ca92ee4ba609,OP05,1,COLD,14989,50750,10375,BENCHMARK_ONLY,195833,708f049b006f87f0d34b0f9cecbb24e7e2c287779b8ef7aa075840572609cf7e,1333,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,68,SRC-111,MATCH,2026-09-24T16:24:43.243360+00:00
null,79166,PREDICT,NO_ALERT,null,null,52583,LOEO-v1-03,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-709e3db2a8c445b6a0a13a11ca21fbff.json,core,229667,SAMPLE,F,GREEDY_OR,r03-016f41d7f421b218512d7262,sample-709e3db2a8c445b6a0a13a11ca21fbff,OP05,1,COLD,14989,51334,11208,BENCHMARK_ONLY,198375,ae98ce190c0a3c5f5b8984948414873591c740dffe6dffc2164265243ce3fc66,1250,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,69,SRC-111,MATCH,2026-09-24T16:24:43.243593+00:00
null,88542,PREDICT,NO_ALERT,null,null,58292,LOEO-v1-03,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-716409916f504b1ab6d5e34eb76b552d.json,core,248417,SAMPLE,F,GREEDY_OR,r03-016f41d7f421b218512d7262,sample-716409916f504b1ab6d5e34eb76b552d,OP05,1,COLD,14989,54625,11000,BENCHMARK_ONLY,216542,631644210c397739ab54887dfb30c6ea6ac6d841f0f76658e4c9fcce6f774036,1209,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,70,SRC-111,MATCH,2026-09-24T16:24:43.243836+00:00
null,88833,PREDICT,NO_ALERT,null,null,58625,LOEO-v1-03,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-723b37c8a1b74099a672ec008ad6a65b.json,core,244750,SAMPLE,F,GREEDY_OR,r03-016f41d7f421b218512d7262,sample-723b37c8a1b74099a672ec008ad6a65b,OP05,1,COLD,14989,54333,11125,BENCHMARK_ONLY,216667,1ddb39a67b75f8f6b682deef37dbb075b513cbe267415d53cb5390308ef44a81,1250,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,71,SRC-111,MATCH,2026-09-24T16:24:43.244096+00:00
null,98917,PREDICT,MANIPULATION_ALERT,null,null,65500,LOEO-v1-02,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-72a718199ea14f289bd36a1cd7b1583a.json,core,307875,SAMPLE,T,GREEDY_OR,r03-473f47463b00eb7aea74f493,sample-72a718199ea14f289bd36a1cd7b1583a,OP05,1,COLD,14988,86083,14667,BENCHMARK_ONLY,271417,519202c3954555863d2708acdc94b3002015f0dcff55f56e77b1eda2bcd62fd3,2834,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,72,SRC-111,MATCH,2026-09-24T16:24:43.244354+00:00
null,80000,PREDICT,NO_ALERT,null,null,55959,LOEO-v1-03,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-72f23290c2ce4bb7a649f50755488792.json,core,236167,SAMPLE,F,GREEDY_OR,r03-016f41d7f421b218512d7262,sample-72f23290c2ce4bb7a649f50755488792,OP05,1,COLD,14989,54875,11708,BENCHMARK_ONLY,206667,63c6b3d55e749a7bc82421ac91f90c26699134b4a96a62325bbee46cfe68ced0,1333,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,73,SRC-111,MATCH,2026-09-24T16:24:43.244667+00:00
null,89375,PREDICT,NO_ALERT,null,null,57708,LOEO-v1-03,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-732f8493f58347918c2c98b817b6aecb.json,core,251375,SAMPLE,F,GREEDY_OR,r03-016f41d7f421b218512d7262,sample-732f8493f58347918c2c98b817b6aecb,OP05,1,COLD,14989,55625,12167,BENCHMARK_ONLY,218875,88ea29d8a4cd6bbaca9a124a0fb631c94921949ecbbb61e8d95de980e45ccf36,1250,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,74,SRC-111,MATCH,2026-09-24T16:24:43.244919+00:00
null,88833,PREDICT,NO_ALERT,null,null,55500,LOEO-v1-03,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-75266321279f40198bc7fb5e0403441c.json,core,236458,SAMPLE,F,GREEDY_OR,r03-016f41d7f421b218512d7262,sample-75266321279f40198bc7fb5e0403441c,OP05,1,COLD,14989,50208,10625,BENCHMARK_ONLY,208917,0049e39c180bc7ed68ec71bde66ffede734e0c237f1c4c0df87c1784527f48d5,1167,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,75,SRC-111,MATCH,2026-09-24T16:24:43.245184+00:00
null,88833,PREDICT,NO_ALERT,null,null,60167,LOEO-v1-02,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-75ef55c214514955bac9be4cef96e0fd.json,core,277875,SAMPLE,F,GREEDY_OR,r03-473f47463b00eb7aea74f493,sample-75ef55c214514955bac9be4cef96e0fd,OP05,1,COLD,14988,78375,12875,BENCHMARK_ONLY,245333,1c857f2aceac842fba782d4250b0a387705f3632c746350ee5cd010a297978fc,2167,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,76,SRC-111,MATCH,2026-09-24T16:24:43.245431+00:00
null,80084,PREDICT,NO_ALERT,null,null,58583,LOEO-v1-03,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-7694b66eb50542b197e217196bb1b41c.json,core,242250,SAMPLE,F,GREEDY_OR,r03-016f41d7f421b218512d7262,sample-7694b66eb50542b197e217196bb1b41c,OP05,1,COLD,14989,57333,12000,BENCHMARK_ONLY,212166,9191362150c7f249133b67d7c2d4b215f4f3f875176aa684b5aa411a21ca3cb8,1375,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,77,SRC-111,MATCH,2026-09-24T16:24:43.245717+00:00
