opaque_id,attack_id,pre_id,post_id,phase,config_id,environment,fold_id,attack_cohort,primary_reason,secondary_reasons,changed_semantic_fields,C0_decision,W0_decision,R06_E_only_decision,R08_LOCO_C0_decision,evidence_paths,next_action
sample-676bd0b06acd4e6d811bba4f163c62e7,sample-676bd0b06acd4e6d811bba4f163c62e7,sample-45096de3c57844d5a2bdf29d9aa66349,sample-04689a7774754137a06fc672c9a34627,attack,w6-tool-055-legacy-default-v1,env-001,LOEO-v1-01,BOTH_DETECTED,NOT_A_C0_MISS_REFERENCE,"[""FOLD_SHIFT_ZERO_MARGINAL_TRAIN_GAIN"", ""FOLD_SHIFT_CONFIGURATION_ABSENT_FROM_TRAIN""]","[""app.web_data.automation_surface_layer.webdriver"", ""app.web_data.navigator_layer.device_memory"", ""app.web_data.navigator_layer.hardware_concurrency"", ""app.web_data.navigator_layer.platform"", ""app.web_data.navigator_layer.user_agent""]",MANIPULATION_ALERT,MANIPULATION_ALERT,MANIPULATION_ALERT,MANIPULATION_ALERT,"[""hybridguard_agent/artifacts/formal_manipulation_v1_20260923/01_admission/facts_and_eligibility.jsonl#candidate_id=20260823_puppeteer_api30_controlled_v1:5"", ""hybridguard_agent/artifacts/formal_manipulation_v1_20260923/02_inputs/inference_inputs.jsonl#line=168"", ""hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R05_primary/dispatch/jobs/R05_PRIMARY__LOEO-v1-01__GREEDY_OR__OP05__SRC-111__core/predictions.jsonl#line=13"", ""hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R07_representation/dispatch/jobs/R07_SINGLE_SURFACE_REFIT__LOEO-v1-01__GREEDY_OR__OP05__SRC-111__app_web67/predictions.jsonl#line=13"", ""hybridguard_agent/artifacts/discriminative_rule_learning_v2_20260925/A_diagnosis_pilot/triplet_evidence.jsonl#attack_id=sample-676bd0b06acd4e6d811bba4f163c62e7""]",Keep detected/control examples; inspect W0 lost cases and Native gate before attributing cross-surface benefit.
sample-04689a7774754137a06fc672c9a34627,sample-676bd0b06acd4e6d811bba4f163c62e7,sample-45096de3c57844d5a2bdf29d9aa66349,sample-04689a7774754137a06fc672c9a34627,clean_post,w6-tool-055-legacy-default-v1,env-001,LOEO-v1-01,BOTH_DETECTED,NOT_A_C0_MISS_REFERENCE,"[""FOLD_SHIFT_ZERO_MARGINAL_TRAIN_GAIN"", ""FOLD_SHIFT_CONFIGURATION_ABSENT_FROM_TRAIN""]","[""app.web_data.automation_surface_layer.webdriver"", ""app.web_data.navigator_layer.device_memory"", ""app.web_data.navigator_layer.hardware_concurrency"", ""app.web_data.navigator_layer.platform"", ""app.web_data.navigator_layer.user_agent""]",NO_ALERT,NO_ALERT,NO_ALERT,NO_ALERT,"[""hybridguard_agent/artifacts/formal_manipulation_v1_20260923/01_admission/facts_and_eligibility.jsonl#candidate_id=20260823_puppeteer_api30_controlled_v1:6"", ""hybridguard_agent/artifacts/formal_manipulation_v1_20260923/02_inputs/inference_inputs.jsonl#line=169"", ""hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R05_primary/dispatch/jobs/R05_PRIMARY__LOEO-v1-01__GREEDY_OR__OP05__SRC-111__core/predictions.jsonl#line=1"", ""hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R07_representation/dispatch/jobs/R07_SINGLE_SURFACE_REFIT__LOEO-v1-01__GREEDY_OR__OP05__SRC-111__app_web67/predictions.jsonl#line=1"", ""hybridguard_agent/artifacts/discriminative_rule_learning_v2_20260925/A_diagnosis_pilot/triplet_evidence.jsonl#attack_id=sample-676bd0b06acd4e6d811bba4f163c62e7""]",Keep detected/control examples; inspect W0 lost cases and Native gate before attributing cross-surface benefit.
sample-5d9dbd64e3e14564b0221a22467b6900,sample-cbad7ecdef2347f19e8da8ab4e318bcd,sample-5d9dbd64e3e14564b0221a22467b6900,sample-f18d4aa9aba54d589c65a4ed2fdf6f3f,clean_pre,w6-tool-055-legacy-default-v1,env-001,LOEO-v1-01,BOTH_DETECTED,NOT_A_C0_MISS_REFERENCE,"[""FOLD_SHIFT_ZERO_MARGINAL_TRAIN_GAIN"", ""FOLD_SHIFT_CONFIGURATION_ABSENT_FROM_TRAIN""]","[""app.web_data.automation_surface_layer.webdriver"", ""app.web_data.navigator_layer.device_memory"", ""app.web_data.navigator_layer.hardware_concurrency"", ""app.web_data.navigator_layer.platform"", ""app.web_data.navigator_layer.user_agent""]",NO_ALERT,NO_ALERT,NO_ALERT,NO_ALERT,"[""hybridguard_agent/artifacts/formal_manipulation_v1_20260923/01_admission/facts_and_eligibility.jsonl#candidate_id=20260823_puppeteer_api30_controlled_v1:7"", ""hybridguard_agent/artifacts/formal_manipulation_v1_20260923/02_inputs/inference_inputs.jsonl#line=170"", ""hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R05_primary/dispatch/jobs/R05_PRIMARY__LOEO-v1-01__GREEDY_OR__OP05__SRC-111__core/predictions.jsonl#line=11"", ""hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R07_representation/dispatch/jobs/R07_SINGLE_SURFACE_REFIT__LOEO-v1-01__GREEDY_OR__OP05__SRC-111__app_web67/predictions.jsonl#line=11"", ""hybridguard_agent/artifacts/discriminative_rule_learning_v2_20260925/A_diagnosis_pilot/triplet_evidence.jsonl#attack_id=sample-cbad7ecdef2347f19e8da8ab4e318bcd""]",Keep detected/control examples; inspect W0 lost cases and Native gate before attributing cross-surface benefit.
sample-cbad7ecdef2347f19e8da8ab4e318bcd,sample-cbad7ecdef2347f19e8da8ab4e318bcd,sample-5d9dbd64e3e14564b0221a22467b6900,sample-f18d4aa9aba54d589c65a4ed2fdf6f3f,attack,w6-tool-055-legacy-default-v1,env-001,LOEO-v1-01,BOTH_DETECTED,NOT_A_C0_MISS_REFERENCE,"[""FOLD_SHIFT_ZERO_MARGINAL_TRAIN_GAIN"", ""FOLD_SHIFT_CONFIGURATION_ABSENT_FROM_TRAIN""]","[""app.web_data.automation_surface_layer.webdriver"", ""app.web_data.navigator_layer.device_memory"", ""app.web_data.navigator_layer.hardware_concurrency"", ""app.web_data.navigator_layer.platform"", ""app.web_data.navigator_layer.user_agent""]",MANIPULATION_ALERT,MANIPULATION_ALERT,MANIPULATION_ALERT,MANIPULATION_ALERT,"[""hybridguard_agent/artifacts/formal_manipulation_v1_20260923/01_admission/facts_and_eligibility.jsonl#candidate_id=20260823_puppeteer_api30_controlled_v1:8"", ""hybridguard_agent/artifacts/formal_manipulation_v1_20260923/02_inputs/inference_inputs.jsonl#line=171"", ""hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R05_primary/dispatch/jobs/R05_PRIMARY__LOEO-v1-01__GREEDY_OR__OP05__SRC-111__core/predictions.jsonl#line=20"", ""hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R07_representation/dispatch/jobs/R07_SINGLE_SURFACE_REFIT__LOEO-v1-01__GREEDY_OR__OP05__SRC-111__app_web67/predictions.jsonl#line=20"", ""hybridguard_agent/artifacts/discriminative_rule_learning_v2_20260925/A_diagnosis_pilot/triplet_evidence.jsonl#attack_id=sample-cbad7ecdef2347f19e8da8ab4e318bcd""]",Keep detected/control examples; inspect W0 lost cases and Native gate before attributing cross-surface benefit.
sample-f18d4aa9aba54d589c65a4ed2fdf6f3f,sample-cbad7ecdef2347f19e8da8ab4e318bcd,sample-5d9dbd64e3e14564b0221a22467b6900,sample-f18d4aa9aba54d589c65a4ed2fdf6f3f,clean_post,w6-tool-055-legacy-default-v1,env-001,LOEO-v1-01,BOTH_DETECTED,NOT_A_C0_MISS_REFERENCE,"[""FOLD_SHIFT_ZERO_MARGINAL_TRAIN_GAIN"", ""FOLD_SHIFT_CONFIGURATION_ABSENT_FROM_TRAIN""]","[""app.web_data.automation_surface_layer.webdriver"", ""app.web_data.navigator_layer.device_memory"", ""app.web_data.navigator_layer.hardware_concurrency"", ""app.web_data.navigator_layer.platform"", ""app.web_data.navigator_layer.user_agent""]",NO_ALERT,NO_ALERT,NO_ALERT,NO_ALERT,"[""hybridguard_agent/artifacts/formal_manipulation_v1_20260923/01_admission/facts_and_eligibility.jsonl#candidate_id=20260823_puppeteer_api30_controlled_v1:9"", ""hybridguard_agent/artifacts/formal_manipulation_v1_20260923/02_inputs/inference_inputs.jsonl#line=172"", ""hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R05_primary/dispatch/jobs/R05_PRIMARY__LOEO-v1-01__GREEDY_OR__OP05__SRC-111__core/predictions.jsonl#line=25"", ""hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R07_representation/dispatch/jobs/R07_SINGLE_SURFACE_REFIT__LOEO-v1-01__GREEDY_OR__OP05__SRC-111__app_web67/predictions.jsonl#line=25"", ""hybridguard_agent/artifacts/discriminative_rule_learning_v2_20260925/A_diagnosis_pilot/triplet_evidence.jsonl#attack_id=sample-cbad7ecdef2347f19e8da8ab4e318bcd""]",Keep detected/control examples; inspect W0 lost cases and Native gate before attributing cross-surface benefit.
sample-3e78f40f8bd04583b5788feff41ee1b2,sample-f5fa5cb164b64da88065e6b242e53e43,sample-3e78f40f8bd04583b5788feff41ee1b2,sample-ebbe12eaeeef4f2faf34c4bbbb695242,clean_pre,w6-tool-058-legacy-default-v1,env-001,LOEO-v1-01,SINGLE_ONLY,SIGNAL_WITHOUT_CROSS_REFERENCE,"[""FOLD_SHIFT_ZERO_MARGINAL_TRAIN_GAIN""]","[""app.web_data.automation_surface_layer.plugins_count"", ""app.web_data.graphics_layer.webgl_renderer"", ""app.web_data.graphics_layer.webgl_vendor"", ""app.web_data.navigator_layer.hardware_concurrency"", ""app.web_data.navigator_layer.languages""]",NO_ALERT,NO_ALERT,NO_ALERT,NO_ALERT,"[""hybridguard_agent/artifacts/formal_manipulation_v1_20260923/01_admission/facts_and_eligibility.jsonl#candidate_id=20260823_stealth_api30_controlled_v1:1"", ""hybridguard_agent/artifacts/formal_manipulation_v1_20260923/02_inputs/inference_inputs.jsonl#line=173"", ""hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R05_primary/dispatch/jobs/R05_PRIMARY__LOEO-v1-01__GREEDY_OR__OP05__SRC-111__core/predictions.jsonl#line=6"", ""hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R07_representation/dispatch/jobs/R07_SINGLE_SURFACE_REFIT__LOEO-v1-01__GREEDY_OR__OP05__SRC-111__app_web67/predictions.jsonl#line=6"", ""hybridguard_agent/artifacts/discriminative_rule_learning_v2_20260925/A_diagnosis_pilot/triplet_evidence.jsonl#attack_id=sample-f5fa5cb164b64da88065e6b242e53e43""]",Keep same-surface signals; no fabricated Native CPU/plugin/webdriver mirror. Inspect joint selection and legal automation.
sample-f5fa5cb164b64da88065e6b242e53e43,sample-f5fa5cb164b64da88065e6b242e53e43,sample-3e78f40f8bd04583b5788feff41ee1b2,sample-ebbe12eaeeef4f2faf34c4bbbb695242,attack,w6-tool-058-legacy-default-v1,env-001,LOEO-v1-01,SINGLE_ONLY,SIGNAL_WITHOUT_CROSS_REFERENCE,"[""FOLD_SHIFT_ZERO_MARGINAL_TRAIN_GAIN""]","[""app.web_data.automation_surface_layer.plugins_count"", ""app.web_data.graphics_layer.webgl_renderer"", ""app.web_data.graphics_layer.webgl_vendor"", ""app.web_data.navigator_layer.hardware_concurrency"", ""app.web_data.navigator_layer.languages""]",NO_ALERT,MANIPULATION_ALERT,NO_ALERT,NO_ALERT,"[""hybridguard_agent/artifacts/formal_manipulation_v1_20260923/01_admission/facts_and_eligibility.jsonl#candidate_id=20260823_stealth_api30_controlled_v1:2"", ""hybridguard_agent/artifacts/formal_manipulation_v1_20260923/02_inputs/inference_inputs.jsonl#line=174"", ""hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R05_primary/dispatch/jobs/R05_PRIMARY__LOEO-v1-01__GREEDY_OR__OP05__SRC-111__core/predictions.jsonl#line=26"", ""hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R07_representation/dispatch/jobs/R07_SINGLE_SURFACE_REFIT__LOEO-v1-01__GREEDY_OR__OP05__SRC-111__app_web67/predictions.jsonl#line=26"", ""hybridguard_agent/artifacts/discriminative_rule_learning_v2_20260925/A_diagnosis_pilot/triplet_evidence.jsonl#attack_id=sample-f5fa5cb164b64da88065e6b242e53e43""]",Keep same-surface signals; no fabricated Native CPU/plugin/webdriver mirror. Inspect joint selection and legal automation.
sample-ebbe12eaeeef4f2faf34c4bbbb695242,sample-f5fa5cb164b64da88065e6b242e53e43,sample-3e78f40f8bd04583b5788feff41ee1b2,sample-ebbe12eaeeef4f2faf34c4bbbb695242,clean_post,w6-tool-058-legacy-default-v1,env-001,LOEO-v1-01,SINGLE_ONLY,SIGNAL_WITHOUT_CROSS_REFERENCE,"[""FOLD_SHIFT_ZERO_MARGINAL_TRAIN_GAIN""]","[""app.web_data.automation_surface_layer.plugins_count"", ""app.web_data.graphics_layer.webgl_renderer"", ""app.web_data.graphics_layer.webgl_vendor"", ""app.web_data.navigator_layer.hardware_concurrency"", ""app.web_data.navigator_layer.languages""]",NO_ALERT,NO_ALERT,NO_ALERT,NO_ALERT,"[""hybridguard_agent/artifacts/formal_manipulation_v1_20260923/01_admission/facts_and_eligibility.jsonl#candidate_id=20260823_stealth_api30_controlled_v1:3"", ""hybridguard_agent/artifacts/formal_manipulation_v1_20260923/02_inputs/inference_inputs.jsonl#line=175"", ""hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R05_primary/dispatch/jobs/R05_PRIMARY__LOEO-v1-01__GREEDY_OR__OP05__SRC-111__core/predictions.jsonl#line=24"", ""hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R07_representation/dispatch/jobs/R07_SINGLE_SURFACE_REFIT__LOEO-v1-01__GREEDY_OR__OP05__SRC-111__app_web67/predictions.jsonl#line=24"", ""hybridguard_agent/artifacts/discriminative_rule_learning_v2_20260925/A_diagnosis_pilot/triplet_evidence.jsonl#attack_id=sample-f5fa5cb164b64da88065e6b242e53e43""]",Keep same-surface signals; no fabricated Native CPU/plugin/webdriver mirror. Inspect joint selection and legal automation.
sample-9e49742f5d844f06b1e3a334f09830a8,sample-0bffc108cdcd46498c072fd18758b023,sample-9e49742f5d844f06b1e3a334f09830a8,sample-7d0cf7a3679d4c53ac45e625f89b194f,clean_pre,w6-tool-058-legacy-default-v1,env-001,LOEO-v1-01,SINGLE_ONLY,SIGNAL_WITHOUT_CROSS_REFERENCE,"[""FOLD_SHIFT_ZERO_MARGINAL_TRAIN_GAIN""]","[""app.web_data.automation_surface_layer.plugins_count"", ""app.web_data.graphics_layer.webgl_renderer"", ""app.web_data.graphics_layer.webgl_vendor"", ""app.web_data.navigator_layer.hardware_concurrency"", ""app.web_data.navigator_layer.languages""]",NO_ALERT,NO_ALERT,NO_ALERT,NO_ALERT,"[""hybridguard_agent/artifacts/formal_manipulation_v1_20260923/01_admission/facts_and_eligibility.jsonl#candidate_id=20260823_stealth_api30_controlled_v1:4"", ""hybridguard_agent/artifacts/formal_manipulation_v1_20260923/02_inputs/inference_inputs.jsonl#line=176"", ""hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R05_primary/dispatch/jobs/R05_PRIMARY__LOEO-v1-01__GREEDY_OR__OP05__SRC-111__core/predictions.jsonl#line=17"", ""hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R07_representation/dispatch/jobs/R07_SINGLE_SURFACE_REFIT__LOEO-v1-01__GREEDY_OR__OP05__SRC-111__app_web67/predictions.jsonl#line=17"", ""hybridguard_agent/artifacts/discriminative_rule_learning_v2_20260925/A_diagnosis_pilot/triplet_evidence.jsonl#attack_id=sample-0bffc108cdcd46498c072fd18758b023""]",Keep same-surface signals; no fabricated Native CPU/plugin/webdriver mirror. Inspect joint selection and legal automation.
sample-0bffc108cdcd46498c072fd18758b023,sample-0bffc108cdcd46498c072fd18758b023,sample-9e49742f5d844f06b1e3a334f09830a8,sample-7d0cf7a3679d4c53ac45e625f89b194f,attack,w6-tool-058-legacy-default-v1,env-001,LOEO-v1-01,SINGLE_ONLY,SIGNAL_WITHOUT_CROSS_REFERENCE,"[""FOLD_SHIFT_ZERO_MARGINAL_TRAIN_GAIN""]","[""app.web_data.automation_surface_layer.plugins_count"", ""app.web_data.graphics_layer.webgl_renderer"", ""app.web_data.graphics_layer.webgl_vendor"", ""app.web_data.navigator_layer.hardware_concurrency"", ""app.web_data.navigator_layer.languages""]",NO_ALERT,MANIPULATION_ALERT,NO_ALERT,NO_ALERT,"[""hybridguard_agent/artifacts/formal_manipulation_v1_20260923/01_admission/facts_and_eligibility.jsonl#candidate_id=20260823_stealth_api30_controlled_v1:5"", ""hybridguard_agent/artifacts/formal_manipulation_v1_20260923/02_inputs/inference_inputs.jsonl#line=177"", ""hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R05_primary/dispatch/jobs/R05_PRIMARY__LOEO-v1-01__GREEDY_OR__OP05__SRC-111__core/predictions.jsonl#line=2"", ""hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R07_representation/dispatch/jobs/R07_SINGLE_SURFACE_REFIT__LOEO-v1-01__GREEDY_OR__OP05__SRC-111__app_web67/predictions.jsonl#line=2"", ""hybridguard_agent/artifacts/discriminative_rule_learning_v2_20260925/A_diagnosis_pilot/triplet_evidence.jsonl#attack_id=sample-0bffc108cdcd46498c072fd18758b023""]",Keep same-surface signals; no fabricated Native CPU/plugin/webdriver mirror. Inspect joint selection and legal automation.
sample-7d0cf7a3679d4c53ac45e625f89b194f,sample-0bffc108cdcd46498c072fd18758b023,sample-9e49742f5d844f06b1e3a334f09830a8,sample-7d0cf7a3679d4c53ac45e625f89b194f,clean_post,w6-tool-058-legacy-default-v1,env-001,LOEO-v1-01,SINGLE_ONLY,SIGNAL_WITHOUT_CROSS_REFERENCE,"[""FOLD_SHIFT_ZERO_MARGINAL_TRAIN_GAIN""]","[""app.web_data.automation_surface_layer.plugins_count"", ""app.web_data.graphics_layer.webgl_renderer"", ""app.web_data.graphics_layer.webgl_vendor"", ""app.web_data.navigator_layer.hardware_concurrency"", ""app.web_data.navigator_layer.languages""]",NO_ALERT,NO_ALERT,NO_ALERT,NO_ALERT,"[""hybridguard_agent/artifacts/formal_manipulation_v1_20260923/01_admission/facts_and_eligibility.jsonl#candidate_id=20260823_stealth_api30_controlled_v1:6"", ""hybridguard_agent/artifacts/formal_manipulation_v1_20260923/02_inputs/inference_inputs.jsonl#line=178"", ""hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R05_primary/dispatch/jobs/R05_PRIMARY__LOEO-v1-01__GREEDY_OR__OP05__SRC-111__core/predictions.jsonl#line=14"", ""hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R07_representation/dispatch/jobs/R07_SINGLE_SURFACE_REFIT__LOEO-v1-01__GREEDY_OR__OP05__SRC-111__app_web67/predictions.jsonl#line=14"", ""hybridguard_agent/artifacts/discriminative_rule_learning_v2_20260925/A_diagnosis_pilot/triplet_evidence.jsonl#attack_id=sample-0bffc108cdcd46498c072fd18758b023""]",Keep same-surface signals; no fabricated Native CPU/plugin/webdriver mirror. Inspect joint selection and legal automation.
sample-e725bf3af705442ab4ab221b7d10b0e4,sample-22ed5502a1a24385bef4cb91046e3683,sample-e725bf3af705442ab4ab221b7d10b0e4,sample-80ad32c65c7f4a84b70779eccd24ce6c,clean_pre,w6-tool-058-legacy-default-v1,env-001,LOEO-v1-01,SINGLE_ONLY,SIGNAL_WITHOUT_CROSS_REFERENCE,"[""FOLD_SHIFT_ZERO_MARGINAL_TRAIN_GAIN""]","[""app.web_data.automation_surface_layer.plugins_count"", ""app.web_data.graphics_layer.webgl_renderer"", ""app.web_data.graphics_layer.webgl_vendor"", ""app.web_data.navigator_layer.hardware_concurrency"", ""app.web_data.navigator_layer.languages""]",NO_ALERT,NO_ALERT,NO_ALERT,NO_ALERT,"[""hybridguard_agent/artifacts/formal_manipulation_v1_20260923/01_admission/facts_and_eligibility.jsonl#candidate_id=20260823_stealth_api30_controlled_v1:7"", ""hybridguard_agent/artifacts/formal_manipulation_v1_20260923/02_inputs/inference_inputs.jsonl#line=179"", ""hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R05_primary/dispatch/jobs/R05_PRIMARY__LOEO-v1-01__GREEDY_OR__OP05__SRC-111__core/predictions.jsonl#line=23"", ""hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R07_representation/dispatch/jobs/R07_SINGLE_SURFACE_REFIT__LOEO-v1-01__GREEDY_OR__OP05__SRC-111__app_web67/predictions.jsonl#line=23"", ""hybridguard_agent/artifacts/discriminative_rule_learning_v2_20260925/A_diagnosis_pilot/triplet_evidence.jsonl#attack_id=sample-22ed5502a1a24385bef4cb91046e3683""]",Keep same-surface signals; no fabricated Native CPU/plugin/webdriver mirror. Inspect joint selection and legal automation.
sample-22ed5502a1a24385bef4cb91046e3683,sample-22ed5502a1a24385bef4cb91046e3683,sample-e725bf3af705442ab4ab221b7d10b0e4,sample-80ad32c65c7f4a84b70779eccd24ce6c,attack,w6-tool-058-legacy-default-v1,env-001,LOEO-v1-01,SINGLE_ONLY,SIGNAL_WITHOUT_CROSS_REFERENCE,"[""FOLD_SHIFT_ZERO_MARGINAL_TRAIN_GAIN""]","[""app.web_data.automation_surface_layer.plugins_count"", ""app.web_data.graphics_layer.webgl_renderer"", ""app.web_data.graphics_layer.webgl_vendor"", ""app.web_data.navigator_layer.hardware_concurrency"", ""app.web_data.navigator_layer.languages""]",NO_ALERT,MANIPULATION_ALERT,NO_ALERT,NO_ALERT,"[""hybridguard_agent/artifacts/formal_manipulation_v1_20260923/01_admission/facts_and_eligibility.jsonl#candidate_id=20260823_stealth_api30_controlled_v1:8"", ""hybridguard_agent/artifacts/formal_manipulation_v1_20260923/02_inputs/inference_inputs.jsonl#line=180"", ""hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R05_primary/dispatch/jobs/R05_PRIMARY__LOEO-v1-01__GREEDY_OR__OP05__SRC-111__core/predictions.jsonl#line=5"", ""hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R07_representation/dispatch/jobs/R07_SINGLE_SURFACE_REFIT__LOEO-v1-01__GREEDY_OR__OP05__SRC-111__app_web67/predictions.jsonl#line=5"", ""hybridguard_agent/artifacts/discriminative_rule_learning_v2_20260925/A_diagnosis_pilot/triplet_evidence.jsonl#attack_id=sample-22ed5502a1a24385bef4cb91046e3683""]",Keep same-surface signals; no fabricated Native CPU/plugin/webdriver mirror. Inspect joint selection and legal automation.
sample-80ad32c65c7f4a84b70779eccd24ce6c,sample-22ed5502a1a24385bef4cb91046e3683,sample-e725bf3af705442ab4ab221b7d10b0e4,sample-80ad32c65c7f4a84b70779eccd24ce6c,clean_post,w6-tool-058-legacy-default-v1,env-001,LOEO-v1-01,SINGLE_ONLY,SIGNAL_WITHOUT_CROSS_REFERENCE,"[""FOLD_SHIFT_ZERO_MARGINAL_TRAIN_GAIN""]","[""app.web_data.automation_surface_layer.plugins_count"", ""app.web_data.graphics_layer.webgl_renderer"", ""app.web_data.graphics_layer.webgl_vendor"", ""app.web_data.navigator_layer.hardware_concurrency"", ""app.web_data.navigator_layer.languages""]",NO_ALERT,NO_ALERT,NO_ALERT,NO_ALERT,"[""hybridguard_agent/artifacts/formal_manipulation_v1_20260923/01_admission/facts_and_eligibility.jsonl#candidate_id=20260823_stealth_api30_controlled_v1:9"", ""hybridguard_agent/artifacts/formal_manipulation_v1_20260923/02_inputs/inference_inputs.jsonl#line=181"", ""hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R05_primary/dispatch/jobs/R05_PRIMARY__LOEO-v1-01__GREEDY_OR__OP05__SRC-111__core/predictions.jsonl#line=15"", ""hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R07_representation/dispatch/jobs/R07_SINGLE_SURFACE_REFIT__LOEO-v1-01__GREEDY_OR__OP05__SRC-111__app_web67/predictions.jsonl#line=15"", ""hybridguard_agent/artifacts/discriminative_rule_learning_v2_20260925/A_diagnosis_pilot/triplet_evidence.jsonl#attack_id=sample-22ed5502a1a24385bef4cb91046e3683""]",Keep same-surface signals; no fabricated Native CPU/plugin/webdriver mirror. Inspect joint selection and legal automation.
sample-fe4e8a7920d8418fa70d3059f12ee85f,sample-7e19b3e0cd3542c99cbf9a8922f31614,sample-fe4e8a7920d8418fa70d3059f12ee85f,sample-79a20c1c837b40cd9632e14018584f7c,clean_pre,w6-tool-058-legacy-default-v1,env-002,LOEO-v1-02,SINGLE_ONLY,SIGNAL_WITHOUT_CROSS_REFERENCE,"[""FOLD_SHIFT_ZERO_MARGINAL_TRAIN_GAIN""]","[""app.web_data.automation_surface_layer.plugins_count"", ""app.web_data.graphics_layer.webgl_renderer"", ""app.web_data.graphics_layer.webgl_vendor"", ""app.web_data.navigator_layer.hardware_concurrency"", ""app.web_data.navigator_layer.languages""]",NO_ALERT,NO_ALERT,NO_ALERT,NO_ALERT,"[""hybridguard_agent/artifacts/formal_manipulation_v1_20260923/01_admission/facts_and_eligibility.jsonl#candidate_id=20260823_stealth_api35_controlled_v1:1"", ""hybridguard_agent/artifacts/formal_manipulation_v1_20260923/02_inputs/inference_inputs.jsonl#line=182"", ""hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R05_primary/dispatch/jobs/R05_PRIMARY__LOEO-v1-02__GREEDY_OR__OP05__SRC-111__core/predictions.jsonl#line=18"", ""hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R07_representation/dispatch/jobs/R07_SINGLE_SURFACE_REFIT__LOEO-v1-02__GREEDY_OR__OP05__SRC-111__app_web67/predictions.jsonl#line=18"", ""hybridguard_agent/artifacts/discriminative_rule_learning_v2_20260925/A_diagnosis_pilot/triplet_evidence.jsonl#attack_id=sample-7e19b3e0cd3542c99cbf9a8922f31614""]",Keep same-surface signals; no fabricated Native CPU/plugin/webdriver mirror. Inspect joint selection and legal automation.
sample-7e19b3e0cd3542c99cbf9a8922f31614,sample-7e19b3e0cd3542c99cbf9a8922f31614,sample-fe4e8a7920d8418fa70d3059f12ee85f,sample-79a20c1c837b40cd9632e14018584f7c,attack,w6-tool-058-legacy-default-v1,env-002,LOEO-v1-02,SINGLE_ONLY,SIGNAL_WITHOUT_CROSS_REFERENCE,"[""FOLD_SHIFT_ZERO_MARGINAL_TRAIN_GAIN""]","[""app.web_data.automation_surface_layer.plugins_count"", ""app.web_data.graphics_layer.webgl_renderer"", ""app.web_data.graphics_layer.webgl_vendor"", ""app.web_data.navigator_layer.hardware_concurrency"", ""app.web_data.navigator_layer.languages""]",NO_ALERT,MANIPULATION_ALERT,NO_ALERT,NO_ALERT,"[""hybridguard_agent/artifacts/formal_manipulation_v1_20260923/01_admission/facts_and_eligibility.jsonl#candidate_id=20260823_stealth_api35_controlled_v1:2"", ""hybridguard_agent/artifacts/formal_manipulation_v1_20260923/02_inputs/inference_inputs.jsonl#line=183"", ""hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R05_primary/dispatch/jobs/R05_PRIMARY__LOEO-v1-02__GREEDY_OR__OP05__SRC-111__core/predictions.jsonl#line=9"", ""hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R07_representation/dispatch/jobs/R07_SINGLE_SURFACE_REFIT__LOEO-v1-02__GREEDY_OR__OP05__SRC-111__app_web67/predictions.jsonl#line=9"", ""hybridguard_agent/artifacts/discriminative_rule_learning_v2_20260925/A_diagnosis_pilot/triplet_evidence.jsonl#attack_id=sample-7e19b3e0cd3542c99cbf9a8922f31614""]",Keep same-surface signals; no fabricated Native CPU/plugin/webdriver mirror. Inspect joint selection and legal automation.
